flag	table	lot	slot	category	item_id	num	goods_type	name
12057460	map	12050460	1	1	2900	1	0	Golden Rune [1]
12057470	map	12050470	1	1	2900	1	0	Golden Rune [1]
12057480	map	12050480	1	1	2900	1	0	Golden Rune [1]
12057490	map	12050490	1	1	2900	1	0	Golden Rune [1]
12057500	map	12050500	1	1	2900	1	0	Golden Rune [1]
12057510	map	12050510	1	1	2900	1	0	Golden Rune [1]
12057520	map	12050520	1	1	2900	1	0	Golden Rune [1]
12057530	map	12050530	1	1	2900	1	0	Golden Rune [1]
12057540	map	12050540	1	1	2900	1	0	Golden Rune [1]
12057550	map	12050550	1	1	2900	1	0	Golden Rune [1]
12057560	map	12050560	1	1	2900	1	0	Golden Rune [1]
12057570	map	12050570	1	1	2900	1	0	Golden Rune [1]
12057580	map	12050580	1	1	2900	1	0	Golden Rune [1]
12057590	map	12050590	1	1	10106	1	14	Smithing Stone [7]
12057600	map	12050600	1	1	910	3	0	Stanching Boluses
12057610	map	12050610	1	1	8000	1	1	Stonesword Key
12057620	map	12050620	1	1	20723	8	2	Bloodrose
12057630	map	12050630	1	2	2000400	1		Fire Longsword
12057640	map	12050640	1	1	10107	3	14	Smithing Stone [8]
12057650	map	12050650	1	1	2913	1	0	
12057660	map	12050660	1	1	3000600	1		Lightning Bastard Sword
12057670	map	12050670	1	1	2912	1	0	Golden Rune [13]
12057680	map	12050680	1	1	2910	1	0	Golden Rune [11]
12057690	map	12050690	1	1	2919	1	0	
12057700	map	12050700	1	1	10105	1	14	Smithing Stone [6]
12057710	map	12050710	1	1	2900	1	0	Golden Rune [1]
12057720	map	12050720	1	1	2900	1	0	Golden Rune [1]
12057730	map	12050730	1	1	2900	1	0	Golden Rune [1]
12057740	map	12050740	1	1	2900	1	0	Golden Rune [1]
12057900	map	12050900	1	1	10168	1	14	Somber Ancient Dragon Smithing Stone
12057950	map	12050950	1	3	680000	1		
12057950	map	12050951	1	3	681100	1		
12057950	map	12050952	1	3	680200	1		
12057950	map	12050953	1	3	680300	1		
12077000	map	12070000	1	1	150	1	0	Furlcalling Finger Remedy
12077010	map	12070010	1	1	20810	5	2	Silver Firefly
12077020	map	12070020	1	1	2902	1	0	Golden Rune [3]
12077030	map	12070030	1	1	2901	1	0	Golden Rune [2]
12077040	map	12070040	1	1	10103	1	14	Smithing Stone [4]
12077050	map	12070050	1	1	10101	1	14	Smithing Stone [2]
12077060	map	12070060	1	1	2901	1	0	Golden Rune [2]
12077070	map	12070070	1	1	1110	1	0	Immunizing Cured Meat
12077080	map	12070080	1	1	2901	1	0	Golden Rune [2]
12077090	map	12070090	1	1	2020	5	0	Rainbow Stone
12077100	map	12070100	1	1	2903	1	0	Golden Rune [4]
12077110	map	12070110	1	1	15050	3	2	Budding Horn
12077120	map	12070120	1	1	1700	8	0	Throwing Dagger
12077130	map	12070130	1	1	10102	1	14	Smithing Stone [3]
12077140	map	12070140	1	1	2903	1	0	Golden Rune [4]
12077150	map	12070150	1	1	10103	1	14	Smithing Stone [4]
12077160	map	12070160	1	1	2120	3	0	Soap
12077170	map	12070170	1	1	940	1	0	Preserving Boluses
12077180	map	12070180	1	1	1190	3	0	Silver-Pickled Fowl Foot
12077190	map	12070190	1	1	2900	1	0	Golden Rune [1]
12077200	map	12070200	1	1	2900	1	0	Golden Rune [1]
12077210	map	12070210	1	1	2900	1	0	Golden Rune [1]
12077220	map	12070220	1	1	2900	1	0	Golden Rune [1]
12077230	map	12070230	1	1	2900	1	0	Golden Rune [1]
12077240	map	12070240	1	1	2900	1	0	Golden Rune [1]
12077250	map	12070250	1	1	2900	1	0	Golden Rune [1]
12077260	map	12070260	1	1	2900	1	0	Golden Rune [1]
12077270	map	12070270	1	1	2900	1	0	Golden Rune [1]
12077280	map	12070280	1	1	2900	1	0	Golden Rune [1]
12077290	map	12070290	1	1	2900	1	0	Golden Rune [1]
12077300	map	12070300	1	1	2904	1	0	Golden Rune [5]
12077310	map	12070310	1	1	1450	2	0	Soporific Grease
12077320	map	12070320	1	2	52040000	10		Burred Bolt
12077330	map	12070330	1	1	20800	3	2	Nascent Butterfly
12077340	map	12070340	1	1	190	1	0	Rune Arc
12077350	map	12070350	1	1	2905	1	0	Golden Rune [6]
12077360	map	12070360	1	1	10104	1	14	Smithing Stone [5]
12077370	map	12070370	1	1	150	1	0	Furlcalling Finger Remedy
12077380	map	12070380	1	1	1330	1	0	Clarifying White Cured Meat
12077390	map	12070390	1	1	2905	1	0	Golden Rune [6]
12077400	map	12070400	1	1	8963	1	1	
12077410	map	12070410	1	1	10102	1	14	Smithing Stone [3]
12077420	map	12070420	1	1	10163	1	14	Somber Smithing Stone [4]
12077430	map	12070430	1	1	10104	1	14	Smithing Stone [5]
12077440	map	12070440	1	1	248000	1	7	Greatshield Soldier Ashes
12077450	map	12070450	1	1	2906	1	0	Golden Rune [7]
12077460	map	12070460	1	1	2906	1	0	Golden Rune [7]
12077470	map	12070470	1	1	190	1	0	Rune Arc
12077480	map	12070480	1	1	8185	1	1	Larval Tear
12077490	map	12070490	1	1	8185	1	1	Larval Tear
12077500	map	12070500	1	2	24050000	1		Ghostflame Torch
12077510	map	12070510	1	1	2900	1	0	Golden Rune [1]
12077520	map	12070520	1	1	2900	1	0	Golden Rune [1]
12077530	map	12070530	1	1	2900	1	0	Golden Rune [1]
12077540	map	12070540	1	1	2900	1	0	Golden Rune [1]
13007000	map	13000000	1	1	10107	1	14	Smithing Stone [8]
13007005	map	13000005	1	1	10168	1	14	Somber Ancient Dragon Smithing Stone
13007010	map	13000010	1	1	2908	1	0	Golden Rune [9]
13007015	map	13000015	1	1	1480	2	0	Dragonwound Grease
13007020	map	13000020	1	1	15040	3	2	Old Fang
13007025	map	13000025	1	1	10909	1	14	Great Grave Glovewort
13007030	map	13000030	1	1	1170	1	0	Lightningproof Dried Liver
13007035	map	13000035	1	1	10909	1	14	Great Grave Glovewort
13007040	map	13000040	1	1	10105	1	14	Smithing Stone [6]
13007050	map	13000050	1	1	10107	1	14	Smithing Stone [8]
13007060	map	13000060	1	1	1480	1	0	Dragonwound Grease
13007070	map	13000070	1	1	10107	1	14	Smithing Stone [8]
13007080	map	13000080	1	1	10107	1	14	Smithing Stone [8]
13007090	map	13000090	1	2	53010000	14		Lightning Greatbolt
13007110	map	13000110	1	1	2911	1	0	Golden Rune [12]
13007120	map	13000120	1	1	8865	1	1	Ancient Dragon Prayerbook
13007130	map	13000130	1	1	2915	1	0	
13007140	map	13000140	1	1	10105	1	14	Smithing Stone [6]
13007150	map	13000150	1	1	8958	1	1	
13007170	map	13000170	1	1	10200	1	14	Somber Smithing Stone [9]
13007180	map	13000180	1	1	20652	4	2	Fulgurbloom
13007190	map	13000190	1	1	10107	1	14	Smithing Stone [8]
13007200	map	13000200	1	1	950	1	0	Rejuvenating Boluses
13007220	map	13000220	1	1	10107	1	14	Smithing Stone [8]
13007240	map	13000240	1	1	20855	5	2	Gravel Stone
13007250	map	13000250	1	1	10166	1	14	Somber Smithing Stone [7]
13007260	map	13000260	1	1	2908	1	0	Golden Rune [9]
13007270	map	13000270	1	2	50090000	14		Golden Arrow
13007280	map	13000280	1	0	20855	3	2	Gravel Stone
13007290	map	13000290	1	1	20855	3	2	Gravel Stone
13007300	map	13000300	1	1	2909	1	0	Golden Rune [10]
13007310	map	13000310	1	1	2911	1	0	Golden Rune [12]
13007320	map	13000320	1	1	10105	1	14	Smithing Stone [6]
13007330	map	13000330	1	1	2910	1	0	Golden Rune [11]
13007350	map	13000350	1	1	8000	1	1	Stonesword Key
13007360	map	13000360	1	1	2911	1	0	Golden Rune [12]
13007380	map	13000380	1	1	190	1	0	Rune Arc
13007390	map	13000390	1	1	10200	1	14	Somber Smithing Stone [9]
13007420	map	13000420	1	1	2910	1	0	Golden Rune [11]
13007430	map	13000430	1	1	15040	5	2	Old Fang
13007440	map	13000440	1	1	2918	1	0	
13007450	map	13000450	1	1	10106	1	14	Smithing Stone [7]
13007460	map	13000460	1	1	1410	5	0	Lightning Grease
13007470	map	13000470	1	1	10200	1	14	Somber Smithing Stone [9]
13007480	map	13000480	1	1	10140	1	14	Ancient Dragon Smithing Stone
13007490	map	13000490	1	1	2911	1	0	Golden Rune [12]
13007500	map	13000500	1	4	4002	1		
13007510	map	13000510	1	1	1140	1	0	Dappled Cured Meat
13007520	map	13000520	1	1	10107	1	14	Smithing Stone [8]
13007530	map	13000530	1	1	2919	1	0	
13007540	map	13000540	1	1	20800	2	2	Nascent Butterfly
13007550	map	13000550	1	1	2911	1	0	Golden Rune [12]
13007560	map	13000560	1	1	10107	1	14	Smithing Stone [8]
13007570	map	13000570	1	1	190	1	0	Rune Arc
13007580	map	13000580	1	1	10106	1	14	Smithing Stone [7]
13007590	map	13000590	1	1	1480	2	0	Dragonwound Grease
13007600	map	13000600	1	1	10107	1	14	Smithing Stone [8]
13007620	map	13000620	1	1	2911	1	0	Golden Rune [12]
13007640	map	13000640	1	1	10106	1	14	Smithing Stone [7]
13007660	map	13000660	1	1	10167	1	14	Somber Smithing Stone [8]
13007670	map	13000670	1	1	10105	1	14	Smithing Stone [6]
13007680	map	13000680	1	1	20691	3	2	Arteria Leaf
13007700	map	13000700	1	2	53010000	5		Lightning Greatbolt
13007710	map	13000710	1	1	20652	8	2	Fulgurbloom
13007720	map	13000720	1	1	2911	1	0	Golden Rune [12]
13007730	map	13000730	1	1	10106	1	14	Smithing Stone [7]
13007740	map	13000740	1	1	2911	1	0	Golden Rune [12]
13007760	map	13000760	1	4	4032	1		
13007770	map	13000770	1	1	10166	1	14	Somber Smithing Stone [7]
13007790	map	13000790	1	1	8959	1	1	
13007800	map	13000800	1	1	2911	1	0	Golden Rune [12]
13007810	map	13000810	1	1	10166	1	14	Somber Smithing Stone [7]
13007820	map	13000820	1	1	10167	1	14	Somber Smithing Stone [8]
13007830	map	13000830	1	4	4050	1	5	Star Shower
13007850	map	13000850	1	1	10106	1	14	Smithing Stone [7]
13007860	map	13000860	1	1	20855	3	2	Gravel Stone
13007870	map	13000870	1	1	10200	1	14	Somber Smithing Stone [9]
13007880	map	13000880	1	1	10107	1	14	Smithing Stone [8]
13007890	map	13000890	1	1	230000	1	7	Azula Beastman Ashes
13007900	map	13000900	1	1	10140	1	14	Ancient Dragon Smithing Stone
13007910	map	13000910	1	1	8962	1	1	
13007920	map	13000920	1	3	60000	1		
13007920	map	13000921	1	3	60100	1		
13007920	map	13000922	1	3	60200	1		
13007920	map	13000923	1	3	60300	1		
13007940	map	13000940	1	2	32000000	1		Dragon Towershield
13007950	map	13000950	1	4	3060	1	0	Gravity Stone Fan
13007980	map	13000980	1	1	10010	1	14	Golden Seed
13007990	map	13000990	1	1	10010	1	14	Golden Seed
13007991	map	13002091	1	1	10140	1	14	Ancient Dragon Smithing Stone
13007993	map	13002093	1	1	10140	1	14	Ancient Dragon Smithing Stone
13007995	map	13002095	1	3	260000	1	8	Dung Eater Puppet
13007995	map	13002096	1	3	260100	1		
13007995	map	13002097	1	3	260200	1		
13007995	map	13002098	1	3	260300	1		
14007000	map	14000000	1	1	1420	1	0	Magic Grease
14007005	map	14000005	1	3	830000	1		
14007015	map	14000015	1	3	831000	1		
14007020	map	14000020	1	1	190	1	0	Rune Arc
14007025	map	14000025	1	3	832000	1		
14007030	map	14000030	1	1	2901	1	0	Golden Rune [2]
14007035	map	14000035	1	3	833000	1		
14007040	map	14000040	1	1	10162	1	14	Somber Smithing Stone [3]
14007070	map	14000070	1	1	2050	3	0	Grace Mimic
14007090	map	14000090	1	1	10103	1	14	Smithing Stone [4]
14007120	map	14000120	1	1	1150	1	0	Spellproof Dried Liver
14007150	map	14000150	1	1	225000	1	7	Marionette Soldier Ashes
14007160	map	14000160	1	1	1190	1	0	Silver-Pickled Fowl Foot
14007190	map	14000190	1	1	1420	2	0	Magic Grease
14007200	map	14000200	1	1	2903	1	0	Golden Rune [4]
14007220	map	14000220	1	1	20760	5	2	Mushroom
14007250	map	14000250	1	1	2903	1	0	Golden Rune [4]
14007280	map	14000280	1	1	2902	1	0	Golden Rune [3]
14007290	map	14000290	1	1	226000	1	7	Avionette Soldier Ashes
14007300	map	14000300	1	1	10104	1	14	Smithing Stone [5]
14007320	map	14000320	1	4	6040	1	18	Flame, Cleanse Me
14007330	map	14000330	1	1	1740	5	0	Crystal Dart
14007350	map	14000350	1	1	2903	1	0	Golden Rune [4]
14007360	map	14000360	1	1	8850	1	1	Conspectus Scroll
14007370	map	14000370	1	1	10103	1	14	Smithing Stone [4]
14007380	map	14000380	1	1	8000	1	1	Stonesword Key
14007390	map	14000390	1	1	150	1	0	Furlcalling Finger Remedy
14007410	map	14000410	1	1	15410	3	2	Living Jar Shard
14007420	map	14000420	1	1	8000	1	1	Stonesword Key
14007430	map	14000430	1	1	20812	5	2	Glintstone Firefly
14007440	map	14000440	1	1	2901	1	0	Golden Rune [2]
14007450	map	14000450	1	1	2903	1	0	Golden Rune [4]
14007460	map	14000460	1	1	20750	5	2	Crystal Bud
14007470	map	14000470	1	1	2903	1	0	Golden Rune [4]
14007480	map	14000480	1	1	10104	1	14	Smithing Stone [5]
14007490	map	14000490	1	1	2901	1	0	Golden Rune [2]
14007510	map	14000510	1	1	2902	1	0	Golden Rune [3]
14007520	map	14000520	1	1	1740	8	0	Crystal Dart
14007530	map	14000530	1	1	2903	1	0	Golden Rune [4]
14007540	map	14000540	1	1	150	1	0	Furlcalling Finger Remedy
14007560	map	14000560	1	1	2906	1	0	Golden Rune [7]
14007600	map	14000600	1	1	2903	1	0	Golden Rune [4]
14007620	map	14000620	1	1	1740	5	0	Crystal Dart
14007630	map	14000630	1	1	8186	1	1	Imbued Sword Key
14007660	map	14000660	1	2	52050000	5		Meteor Bolt
14007670	map	14000670	1	1	10103	1	14	Smithing Stone [4]
14007710	map	14000710	1	1	2903	1	0	Golden Rune [4]
14007720	map	14000720	1	1	10102	2	14	Smithing Stone [3]
14007740	map	14000740	1	1	1420	2	0	Magic Grease
14007750	map	14000750	1	1	2902	1	0	Golden Rune [3]
14007760	map	14000760	1	1	10163	1	14	Somber Smithing Stone [4]
14007770	map	14000770	1	1	4500	1	5	Shattering Crystal
14007840	map	14000840	1	2	33230000	1		
14007850	map	14000850	1	3	980000	1		
14007850	map	14000851	1	3	980100	1		
14007850	map	14000852	1	3	980200	1		
14007850	map	14000853	1	3	980300	1		
14007860	map	14000860	1	1	10162	1	14	Somber Smithing Stone [3]
14007870	map	14000870	1	1	10070	1	1	Lost Ashes of War
14007880	map	14000880	1	1	4021	1	5	Comet
14007890	map	14000890	1	4	3000	1	0	
14007910	map	14000910	1	3	1902000	1		
14007920	map	14000920	1	1	4130	1	17	
14007930	map	14000930	1	1	8174	1	1	
14007940	map	14000940	1	4	3070	1	0	Gravity Stone Chunk
14007970	map	14000970	1	2	43060000	1		Full Moon Crossbow
14007980	map	14000980	1	2	31190000	1		
14007990	map	14000990	1	1	10010	1	14	Golden Seed
14007995	enemy	360000010	1	1	4720	1	5	Gravity Well
14007997	enemy	449024001	1	1	15410	1	2	Living Jar Shard
14007997	enemy	449024002	1	1	1235	1	0	Raw Meat Dumpling
15001200	map	15001200	1	1	10010	1	14	Golden Seed
15001210	map	15001210	1	0	2900	1	0	Golden Rune [1]
15001250	map	15001250	1	0	2900	1	0	Golden Rune [1]
15001260	map	15001260	1	0	2900	1	0	Golden Rune [1]
15001270	map	15001270	1	1	2919	1	0	
15001280	map	15001280	1	2	23140000	1		Rotten Staff
15001290	map	15001290	1	0	2900	1	0	Golden Rune [1]
15001300	enemy	402056001	1	1	10918	1	14	Ghost Glovewort [9]
15001310	enemy	402056011	1	1	10918	1	14	Ghost Glovewort [9]
15001320	enemy	402056021	1	1	10918	1	14	Ghost Glovewort [9]
15001330	enemy	402056031	1	1	10918	1	14	Ghost Glovewort [9]
15001340	enemy	402056041	1	1	10918	1	14	Ghost Glovewort [9]
15007000	map	15000000	1	1	8000	1	1	Stonesword Key
15007010	map	15000010	1	1	20753	3	2	Sacramental Bud
15007020	map	15000020	1	1	2909	1	0	Golden Rune [10]
15007030	map	15000030	1	1	8000	1	1	Stonesword Key
15007040	map	15000040	1	1	1400	3	0	Fire Grease
15007050	map	15000050	1	1	20801	2	2	Aeonian Butterfly
15007060	map	15000060	1	1	940	1	0	Preserving Boluses
15007070	map	15000070	1	1	2909	1	0	Golden Rune [10]
15007080	map	15000080	1	3	820000	1		
15007090	map	15000090	1	1	1140	1	0	Dappled Cured Meat
15007100	map	15000100	1	1	10107	1	14	Smithing Stone [8]
15007110	map	15000110	1	1	2205	1	0	Prattling Pate "My beloved"
15007120	map	15000120	1	1	3310	4	0	Warming Stone
15007130	map	15000130	1	2	52190000	10		Flaming Bolt
15007140	map	15000140	1	1	2913	1	0	
15007150	map	15000150	1	1	2912	1	0	Golden Rune [13]
15007160	map	15000160	1	1	10070	1	1	Lost Ashes of War
15007170	map	15000170	1	1	214000	1	7	Oracle Envoy Ashes
15007180	map	15000180	1	1	2900	1	0	Golden Rune [1]
15007190	map	15000190	1	1	2900	1	0	Golden Rune [1]
15007200	map	15000200	1	1	2909	1	0	Golden Rune [10]
15007210	map	15000210	1	1	1490	2	0	Rot Grease
15007220	map	15000220	1	4	4052	1		
15007230	map	15000230	1	1	10107	1	14	Smithing Stone [8]
15007240	map	15000240	1	1	2912	1	0	Golden Rune [13]
15007250	map	15000250	1	1	15341	6	2	Hefty Beast Bone
15007260	map	15000260	1	1	1400	5	0	Fire Grease
15007270	map	15000270	1	1	10140	1	14	Ancient Dragon Smithing Stone
15007280	map	15000280	1	1	10167	1	14	Somber Smithing Stone [8]
15007290	map	15000290	1	1	2911	1	0	Golden Rune [12]
15007300	map	15000300	1	1	20801	4	2	Aeonian Butterfly
15007310	map	15000310	1	1	10105	1	14	Smithing Stone [6]
15007320	map	15000320	1	1	10200	1	14	Somber Smithing Stone [9]
15007330	map	15000330	1	1	2909	1	0	Golden Rune [10]
15007340	map	15000340	1	1	2911	1	0	Golden Rune [12]
15007350	map	15000350	1	4	1022	1	0	
15007360	map	15000360	1	1	10105	1	14	Smithing Stone [6]
15007370	map	15000370	1	1	20753	1	2	Sacramental Bud
15007380	map	15000380	1	1	10106	1	14	Smithing Stone [7]
15007390	map	15000390	1	1	2917	1	0	
15007400	map	15000400	1	1	10107	1	14	Smithing Stone [8]
15007410	map	15000410	1	1	2900	1	0	Golden Rune [1]
15007420	map	15000420	1	1	2900	1	0	Golden Rune [1]
15007430	map	15000430	1	1	2900	1	0	Golden Rune [1]
15007440	map	15000440	1	1	2900	1	0	Golden Rune [1]
15007450	map	15000450	1	1	10200	1	14	Somber Smithing Stone [9]
15007460	map	15000460	1	1	10140	1	14	Ancient Dragon Smithing Stone
15007470	map	15000470	1	1	2900	1	0	Golden Rune [1]
15007480	map	15000480	1	1	2900	1	0	Golden Rune [1]
15007490	map	15000490	1	1	2900	1	0	Golden Rune [1]
15007500	map	15000500	1	1	1430	3	0	Holy Grease
15007510	map	15000510	1	1	2911	1	0	Golden Rune [12]
15007520	map	15000520	1	1	10107	1	14	Smithing Stone [8]
15007530	map	15000530	1	2	2200000	1	8	Curseblade Meera
15007540	map	15000540	1	2	53010000	5		Lightning Greatbolt
15007550	map	15000550	1	1	10106	1	14	Smithing Stone [7]
15007560	map	15000560	1	1	6701	1	16	Triple Rings of Light
15007570	map	15000570	1	1	1310	1	0	Immunizing White Cured Meat
15007580	map	15000580	1	1	223000	1	8	Cleanrot Knight Finlay
15007590	map	15000590	1	1	10168	1	14	Somber Ancient Dragon Smithing Stone
15007600	map	15000600	1	1	2913	1	0	
15007610	map	15000610	1	1	10168	1	14	Somber Ancient Dragon Smithing Stone
15007620	map	15000620	1	1	10200	1	14	Somber Smithing Stone [9]
15007630	map	15000630	1	1	2909	1	0	Golden Rune [10]
15007640	map	15000640	1	1	10106	1	14	Smithing Stone [7]
15007650	map	15000650	1	1	15040	5	2	Old Fang
15007660	map	15000660	1	1	3310	2	0	Warming Stone
15007670	map	15000670	1	2	50240000	15		Spiritflame Arrow
15007680	map	15000680	1	1	10107	1	14	Smithing Stone [8]
15007690	map	15000690	1	1	255000	1	7	Haligtree Soldier Ashes
15007700	map	15000700	1	1	2910	1	0	Golden Rune [11]
15007710	map	15000710	1	1	20691	1	2	Arteria Leaf
15007720	map	15000720	1	1	20753	1	2	Sacramental Bud
15007730	map	15000730	1	1	10107	1	14	Smithing Stone [8]
15007740	map	15000740	1	1	2919	1	0	
15007750	map	15000750	1	1	8193	1	1	Seedbed Curse
15007760	map	15000760	1	1	10200	1	14	Somber Smithing Stone [9]
15007770	map	15000770	1	1	1100	1	0	Pickled Turtle Neck
15007780	map	15000780	1	1	15030	3	2	Beast Blood
15007790	map	15000790	1	1	20801	4	2	Aeonian Butterfly
15007800	map	15000800	1	4	1221	1		
15007810	map	15000810	1	1	2911	1	0	Golden Rune [12]
15007820	map	15000820	1	3	1820000	1		
15007830	map	15000830	1	1	10105	1	14	Smithing Stone [6]
15007840	map	15000840	1	1	8193	1	1	Seedbed Curse
15007850	map	15000850	1	1	2900	1	0	Golden Rune [1]
15007860	map	15000860	1	2	2260000	1		Rotten Crystal Sword
15007870	map	15000870	1	1	2918	1	0	
15007880	map	15000880	1	1	1490	1	0	Rot Grease
15007890	map	15000890	1	1	10909	1	14	Great Grave Glovewort
15007900	map	15000900	1	1	2909	1	0	Golden Rune [10]
15007910	map	15000910	1	1	8965	1	1	
15007920	map	15000920	1	1	20800	1	2	Nascent Butterfly
15007930	map	15000930	1	4	4003	1		
15007940	map	15000940	1	1	20801	1	2	Aeonian Butterfly
15007950	map	15000950	1	1	20691	3	2	Arteria Leaf
15007960	map	15000960	1	1	2918	1	0	
15007970	map	15000970	1	1	2913	1	0	
15007980	map	15000980	1	3	1020100	1		
15007980	map	15000981	1	3	1020200	1		
15007980	map	15000982	1	3	1020300	1		
15007990	map	15000990	1	1	2190	1	0	
16007000	map	16000000	1	1	10105	1	14	Smithing Stone [6]
16007010	map	16000010	1	1	216000	1	8	Depraved Perfumer Carmaan
16007020	map	16000020	1	5	60100	1		
16007030	map	16000030	1	1	15050	3	2	Budding Horn
16007040	map	16000040	1	1	1160	1	0	Fireproof Dried Liver
16007050	map	16000050	1	1	2908	1	0	Golden Rune [9]
16007060	map	16000060	1	1	2904	1	0	Golden Rune [5]
16007070	map	16000070	1	1	8000	1	1	Stonesword Key
16007080	map	16000080	1	1	150	1	0	Furlcalling Finger Remedy
16007100	map	16000100	1	1	10166	1	14	Somber Smithing Stone [7]
16007120	map	16000120	1	1	10105	1	14	Smithing Stone [6]
16007130	map	16000130	1	2	34070000	1		Erdtree Seal
16007140	map	16000140	1	1	1500	3	0	Drawstring Fire Grease
16007150	map	16000150	1	1	2905	1	0	Golden Rune [6]
16007160	map	16000160	1	2	50010000	10		Fire Arrow
16007170	map	16000170	1	1	2908	1	0	Golden Rune [9]
16007190	map	16000190	1	2	53020000	5		Explosive Greatbolt
16007200	map	16000200	1	1	2908	1	0	Golden Rune [9]
16007210	map	16000210	1	1	10165	1	14	Somber Smithing Stone [6]
16007220	map	16000220	1	1	1160	2	0	Fireproof Dried Liver
16007230	map	16000230	1	1	15420	1	2	Albinauric Bloodclot
16007240	map	16000240	1	1	10103	1	14	Smithing Stone [4]
16007250	map	16000250	1	1	10105	2	14	Smithing Stone [6]
16007270	map	16000270	1	1	20802	6	2	Smoldering Butterfly
16007280	map	16000280	1	1	10106	1	14	Smithing Stone [7]
16007290	map	16000290	1	1	10164	1	14	Somber Smithing Stone [5]
16007310	map	16000310	1	1	20802	5	2	Smoldering Butterfly
16007320	map	16000320	1	1	2908	1	0	Golden Rune [9]
16007330	map	16000330	1	1	2909	1	0	Golden Rune [10]
16007350	map	16000350	1	1	10105	2	14	Smithing Stone [6]
16007360	map	16000360	1	1	2908	1	0	Golden Rune [9]
16007380	map	16000380	1	1	10104	1	14	Smithing Stone [5]
16007390	map	16000390	1	1	20802	4	2	Smoldering Butterfly
16007400	map	16000400	1	1	2911	1	0	Golden Rune [12]
16007410	map	16000410	1	1	150	1	0	Furlcalling Finger Remedy
16007420	map	16000420	1	1	15030	2	2	Beast Blood
16007430	map	16000430	1	2	33190000	1		Albinauric Staff
16007430	map	16000431	1	3	1060000	1		
16007440	map	16000440	1	1	1500	4	0	Drawstring Fire Grease
16007480	map	16000480	1	3	1910000	1		
