# maps=all sources=enemy,event,treasure
flag	map_id	item_lot_id	treasure_name	source
15007360	m15_00	15000360	宝死体036	treasure
15007370	m15_00	15000370	宝死体037	treasure
15007380	m15_00	15000380	宝死体038	treasure
15007390	m15_00	15000390	宝死体039	treasure
15007400	m15_00	15000400	宝死体040	treasure
15007410	m15_00	15000410	宝死体041	treasure
15007420	m15_00	15000420	宝死体042	treasure
15007430	m15_00	15000430	宝死体043	treasure
15007440	m15_00	15000440	宝死体044	treasure
15007450	m15_00	15000450	宝死体045	treasure
15007460	m15_00	15000460	宝死体046 / 宝箱001	treasure
15007470	m15_00	15000470	宝死体047	treasure
15007480	m15_00	15000480	宝死体048	treasure
15007490	m15_00	15000490	宝死体049	treasure
15007500	m15_00	15000500	宝死体050	treasure
15007510	m15_00	15000510	宝死体051	treasure
15007520	m15_00	15000520	宝死体052	treasure
15007530	m15_00	15000530	宝死体053 / アイテム光004	treasure
15007540	m15_00	15000540	宝死体054	treasure
15007550	m15_00	15000550	宝死体055	treasure
15007560	m15_00	15000560	宝死体056 / 宝箱005	treasure
15007570	m15_00	15000570	宝死体057	treasure
15007580	m15_00	15000580	宝死体058 / 宝箱002	treasure
15007590	m15_00	15000590	宝死体059 / 宝箱006	treasure
15007600	m15_00	15000600	宝死体060	treasure
15007610	m15_00	15000610	宝死体061	treasure
15007620	m15_00	15000620	宝死体062	treasure
15007630	m15_00	15000630	宝死体063	treasure
15007640	m15_00	15000640	宝死体064	treasure
15007650	m15_00	15000650	宝死体065	treasure
15007660	m15_00	15000660	宝死体066	treasure
15007670	m15_00	15000670	宝死体067	treasure
15007680	m15_00	15000680	宝死体068	treasure
15007690	m15_00	15000690	宝死体069	treasure
15007700	m15_00	15000700	宝死体070	treasure
15007710	m15_00	15000710	宝死体071	treasure
15007720	m15_00	15000720	宝死体072	treasure
15007730	m15_00	15000730	宝死体073	treasure
15007740	m15_00	15000740	宝死体074	treasure
15007750	m15_00	15000750	宝死体075	treasure
15007760	m15_00	15000760	宝死体076	treasure
15007770	m15_00	15000770	宝死体077	treasure
15007780	m15_00	15000780	宝死体078	treasure
15007790	m15_00	15000790	宝死体079	treasure
15007800	m15_00	15000800	宝死体080 / アイテム光003	treasure
15007810	m15_00	15000810	宝死体081	treasure
15007820	m15_00	15000820	宝死体082	treasure
15007830	m15_00	15000830	宝死体083	treasure
15007840	m15_00	15000840	宝死体084	treasure
15007850	m15_00	15000850	宝死体085	treasure
15007860	m15_00	15000860	宝死体086 / 宝箱007	treasure
15007870	m15_00	15000870	宝死体087	treasure
15007880	m15_00	15000880	宝死体088	treasure
15007890	m15_00	15000890	宝死体089	treasure
15007900	m15_00	15000900	宝死体090	treasure
15007910	m15_00	15000910	宝死体091	treasure
15007920	m15_00	15000920	宝死体092	treasure
15007930	m15_00	15000930	宝死体093 / 宝箱004	treasure
15007940	m15_00	15000940	宝死体094	treasure
15007950	m15_00	15000950	宝死体095	treasure
15007960	m15_00	15000960	宝死体096	treasure
15007970	m15_00	15000970	宝死体097	treasure
15007980	m15_00	15000980	宝死体098 / アイテム光008	treasure
15007990	m15_00	15000990	宝死体099	treasure
16007000	m16_00	16000000	宝死体000	treasure
16007010	m16_00	16000010	宝死体001	treasure
16007020	m16_00	16000020	宝死体002	treasure
16007020	m16_00	16000020	宝死体002 {2}	treasure
16007030	m16_00	16000030	宝死体003	treasure
16007040	m16_00	16000040	宝死体004	treasure
16007050	m16_00	16000050	宝死体005	treasure
16007060	m16_00	16000060	宝死体006	treasure
16007070	m16_00	16000070	宝死体007	treasure
16007080	m16_00	16000080	宝死体008	treasure
16007100	m16_00	16000100	宝死体010	treasure
16007120	m16_00	16000120	宝死体012	treasure
16007130	m16_00	16000130	宝死体013	treasure
16007140	m16_00	16000140	宝死体014	treasure
16007150	m16_00	16000150	宝死体015	treasure
16007160	m16_00	16000160	宝死体016	treasure
16007170	m16_00	16000170	宝死体017	treasure
16007190	m16_00	16000190	宝死体019	treasure
16007200	m16_00	16000200	宝死体020	treasure
16007210	m16_00	16000210	宝死体021	treasure
16007220	m16_00	16000220	宝死体022	treasure
16007230	m16_00	16000230	宝死体023	treasure
16007240	m16_00	16000240	宝死体024	treasure
16007250	m16_00	16000250	宝死体025	treasure
16007270	m16_00	16000270	宝死体027	treasure
16007280	m16_00	16000280	宝死体028	treasure
16007290	m16_00	16000290	宝死体029	treasure
16007310	m16_00	16000310	宝死体031	treasure
16007320	m16_00	16000320	宝死体032	treasure
16007330	m16_00	16000330	宝死体033	treasure
16007350	m16_00	16000350	宝死体035	treasure
16007360	m16_00	16000360	宝死体036	treasure
16007380	m16_00	16000380	宝死体038	treasure
16007390	m16_00	16000390	宝死体039	treasure
16007400	m16_00	16000400	宝死体040	treasure
16007410	m16_00	16000410	宝死体041	treasure
16007420	m16_00	16000420	宝死体042	treasure
16007430	m16_00	16000430	宝死体043	treasure
16007440	m16_00	16000440	宝死体044	treasure
16007480	m16_00	16000480	宝死体048	treasure
16007490	m16_00	16000490	宝死体049	treasure
16007500	m16_00	16000500	宝死体050	treasure
16007510	m16_00	16000510	宝死体051	treasure
16007520	m16_00	16000520	宝死体052	treasure
16007530	m16_00	16000530	宝死体053	treasure
16007540	m16_00	16000540	宝死体054	treasure
16007550	m16_00	16000550	宝死体055	treasure
16007560	m16_00	16000560	宝死体056	treasure
16007610	m16_00	16000610	宝死体061 【day1追加】	treasure
16007620	m16_00	16000620	宝死体062 【day1追加】	treasure
16007690	m16_00	16000690	award	event
16007700	m16_00	16000700	椅子宝死体00	treasure
16007710	m16_00	16000710	アイテム光01	treasure
16007730	m16_00	16000730	アイテム光02	treasure
16007940	m16_00	16000940	common90005792	event
16007950	m16_00	16000950	award	event
16007960	m16_00	482000600	c4820_9001	enemy
16007970	m16_00	482000700	c4820_9000	enemy
16007980	m16_00	429000700	c4290_9001	enemy
16007999	m16_00	16002000	common90005300	event
18007000	m18_00	18000000	宝死体000 チュートリアルEX	treasure
18007010	m18_00	18000010	宝死体001 チュートリアルEX	treasure
18007020	m18_00	18000020	宝死体002 チュートリアルEX	treasure
18007030	m18_00	18000030	宝死体003 チュートリアルEX	treasure
18007040	m18_00	18000040	宝死体004 チュートリアルEX	treasure
18007050	m18_00	18000050	宝死体005 チュートリアルEX	treasure
18007060	m18_00	18000060	宝死体006 チュートリアルEX	treasure
18007070	m18_00	18000070	宝死体007 チュートリアル入り口	treasure
18007700	m18_00	301000010	c3010_9000	enemy
18007900	m18_00	18000900	award	event
20007000	m20_00	20000000	宝死体000	treasure
20007010	m20_00	20000010	宝死体001	treasure
20007020	m20_00	20000020	宝死体002	treasure
20007030	m20_00	20000030	宝死体003	treasure
20007040	m20_00	20000040	宝死体004	treasure
20007050	m20_00	20000050	宝死体005	treasure
20007060	m20_00	20000060	宝死体006	treasure
20007070	m20_00	20000070	宝死体007	treasure
20007080	m20_00	20000080	宝死体008	treasure
20007090	m20_00	20000090	宝死体009	treasure
20007100	m20_00	20000100	宝死体010	treasure
20007110	m20_00	20000110	宝死体011	treasure
20007120	m20_00	20000120	宝死体012	treasure
20007130	m20_00	20000130	宝死体013	treasure
20007140	m20_00	20000140	宝死体014	treasure
20007150	m20_00	20000150	宝死体015	treasure
20007160	m20_00	20000160	宝死体016	treasure
20007170	m20_00	20000170	宝死体017	treasure
20007180	m20_00	20000180	宝死体018	treasure
20007190	m20_00	20000190	宝死体019	treasure
20007200	m20_00	20000200	宝死体020	treasure
20007210	m20_00	20000210	宝死体021	treasure
20007220	m20_00	20000220	宝死体022	treasure
20007230	m20_00	20000230	宝死体023	treasure
20007240	m20_00	20000240	宝死体024	treasure
20007250	m20_00	20000250	宝死体025	treasure
20007260	m20_00	20000260	宝死体026	treasure
20007270	m20_00	20000270	宝死体027	treasure
20007280	m20_00	20000280	宝死体028	treasure
20007290	m20_00	20000290	宝死体029	treasure
20007300	m20_00	20000300	宝死体030	treasure
20007310	m20_00	20000310	宝死体031	treasure
20007320	m20_00	20000320	宝死体032	treasure
20007330	m20_00	20000330	宝死体033	treasure
20007340	m20_00	20000340	宝死体034	treasure
20007350	m20_00	20000350	宝死体035	treasure
20007360	m20_00	20000360	宝死体036	treasure
20007370	m20_00	20000370	宝死体037	treasure
20007380	m20_00	20000380	宝死体038	treasure
20007390	m20_00	20000390	宝死体039	treasure
20007400	m20_00	20000400	宝死体040	treasure
20007410	m20_00	20000410	宝死体041	treasure
20007420	m20_00	20000420	宝死体042	treasure
20007430	m20_00	20000430	宝死体043	treasure
20007440	m20_00	20000440	宝死体044	treasure
20007450	m20_00	20000450	宝死体045	treasure
20007460	m20_00	20000460	宝死体046	treasure
20007470	m20_00	20000470	宝死体047	treasure
20007480	m20_00	20000480	宝死体048	treasure
20007490	m20_00	20000490	宝死体049	treasure
20007500	m20_00	20000500	宝死体050	treasure
20007510	m20_00	20000510	宝死体051	treasure
20007520	m20_00	20000520	宝死体052	treasure
20007530	m20_00	20000530	宝死体053	treasure
20007540	m20_00	20000540	宝死体054	treasure
20007550	m20_00	20000550	宝死体055	treasure
20007560	m20_00	20000560	宝死体056	treasure
20007570	m20_00	20000570	宝死体057	treasure
20007580	m20_00	20000580	宝死体058	treasure
20007590	m20_00	20000590	宝死体059	treasure
20007600	m20_00	20000600	宝死体060	treasure
20007610	m20_00	20000610	宝死体061	treasure
20007620	m20_00	20000620	宝死体062	treasure
20007630	m20_00	20000630	宝死体063	treasure
20007640	m20_00	20000640	宝死体064	treasure
20007650	m20_00	20000650	宝死体065	treasure
20007660	m20_00	20000660	宝死体066	treasure
20007670	m20_00	20000670	宝死体067	treasure
20007680	m20_00	20000680	宝死体068	treasure
20007690	m20_00	20000690	宝死体069	treasure
20007700	m20_00	20000700	宝死体070	treasure
20007710	m20_00	20000710	宝死体071	treasure
20007730	m20_00	20000730	宝死体073	treasure
20007740	m20_00	20000740	宝死体074	treasure
20007750	m20_00	20000750	宝死体075	treasure
20007760	m20_00	20000760	宝死体076	treasure
20007770	m20_00	20000770	宝死体077	treasure
20007780	m20_00	20000780	宝死体078	treasure
20007790	m20_00	20000790	宝死体079	treasure
20007800	m20_00	20000800	宝死体080	treasure
20007810	m20_00	20000810	宝死体081	treasure
20007820	m20_00	20000820	宝死体082	treasure
20007830	m20_00	20000830	宝死体083	treasure
20007991	m20_00	20001991	common90005301	event
20007993	m20_00	20001993	common90005301	event
20017000	m20_01	20010000	宝死体000	treasure
20017010	m20_01	20010010	宝死体001	treasure
20017020	m20_01	20010020	宝死体002	treasure
20017030	m20_01	20010030	宝死体003	treasure
20017040	m20_01	20010040	宝死体004	treasure
20017050	m20_01	20010050	宝死体005	treasure
20017060	m20_01	20010060	宝死体006	treasure
20017070	m20_01	20010070	宝死体007	treasure
20017080	m20_01	20010080	宝死体008	treasure
20017090	m20_01	20010090	宝死体009	treasure
20017100	m20_01	20010100	宝死体010	treasure
20017110	m20_01	20010110	宝死体011	treasure
20017120	m20_01	20010120	宝死体012	treasure
20017130	m20_01	20010130	宝死体013	treasure
20017140	m20_01	20010140	宝死体014	treasure
20017150	m20_01	20010150	宝死体015	treasure
20017160	m20_01	20010160	宝死体016	treasure
20017170	m20_01	20010170	宝死体017	treasure
20017180	m20_01	20010180	宝死体018	treasure
20017190	m20_01	20010190	宝死体019	treasure
20017200	m20_01	20010200	宝死体020	treasure
20017210	m20_01	20010210	宝死体021	treasure
20017220	m20_01	20010220	宝死体022	treasure
20017230	m20_01	20010230	宝死体023	treasure
20017240	m20_01	20010240	宝死体024	treasure
20017250	m20_01	20010250	宝死体025	treasure
20017260	m20_01	20010260	宝死体026	treasure
20017270	m20_01	20010270	宝死体027	treasure
20017280	m20_01	20010280	宝死体028	treasure
20017290	m20_01	20010290	宝死体029	treasure
20017300	m20_01	20010300	宝死体030	treasure
20017310	m20_01	20010310	宝死体031	treasure
20017320	m20_01	20010320	宝死体032	treasure
20017330	m20_01	20010330	宝死体033	treasure
20017340	m20_01	20010340	宝死体034	treasure
20017350	m20_01	20010350	宝死体035	treasure
20017360	m20_01	20010360	宝死体036	treasure
20017370	m20_01	20010370	宝死体037	treasure
20017380	m20_01	20010380	宝死体038	treasure
20017390	m20_01	20010390	宝死体039	treasure
20017400	m20_01	20010400	宝死体040	treasure
20017410	m20_01	20010410	宝死体041	treasure
20017420	m20_01	20010420	宝死体042	treasure
20017430	m20_01	20010430	宝死体043	treasure
20017440	m20_01	20010440	宝死体044	treasure
20017450	m20_01	20010450	宝死体045	treasure
20017460	m20_01	20010460	宝死体046	treasure
20017470	m20_01	20010470	宝死体047	treasure
20017480	m20_01	20010480	宝死体048	treasure
20017490	m20_01	20010490	宝死体049	treasure
20017500	m20_01	20010500	宝死体050	treasure
20017510	m20_01	20010510	宝死体051	treasure
20017520	m20_01	20010520	宝死体052	treasure
20017530	m20_01	20010530	宝死体053	treasure
20017540	m20_01	20010540	宝死体054	treasure
20017550	m20_01	20010550	宝死体055	treasure
20017560	m20_01	20010560	宝死体056	treasure
20017570	m20_01	20010570	宝死体057	treasure
20017580	m20_01	20010580	宝死体058	treasure
20017590	m20_01	20010590	宝死体059	treasure
20017600	m20_01	20010600	宝死体060	treasure
20017610	m20_01	20010610	宝死体061	treasure
20017620	m20_01	20010620	宝死体062	treasure
20017630	m20_01	20010630	宝死体063	treasure
20017640	m20_01	20010640	宝死体064	treasure
20017650	m20_01	20010650	宝死体065	treasure
20017660	m20_01	20010660	宝死体066	treasure
20017981	m20_01	20011981	award	event
20017991	m20_01	20011991	common90005301	event
21007000	m21_00	21000000	宝死体000	treasure
21007010	m21_00	21000010	宝死体001	treasure
21007020	m21_00	21000020	宝死体002	treasure
21007030	m21_00	21000030	宝死体003	treasure
21007040	m21_00	21000040	宝死体004	treasure
21007050	m21_00	21000050	宝死体005	treasure
21007060	m21_00	21000060	宝死体006	treasure
21007070	m21_00	21000070	宝死体007	treasure
21007080	m21_00	21000080	宝死体008	treasure
21007090	m21_00	21000090	宝死体009	treasure
21007100	m21_00	21000100	宝死体010	treasure
21007110	m21_00	21000110	宝死体011	treasure
21007120	m21_00	21000120	宝死体012	treasure
21007130	m21_00	21000130	宝死体013	treasure
21007140	m21_00	21000140	宝死体014	treasure
21007160	m21_00	21000160	宝死体016	treasure
21007170	m21_00	21000170	宝死体017	treasure
21007180	m21_00	21000180	宝死体018	treasure
21007190	m21_00	21000190	宝死体019	treasure
21007200	m21_00	21000200	宝死体020	treasure
21007210	m21_00	21000210	宝死体021	treasure
21007220	m21_00	21000220	宝死体022	treasure
21007230	m21_00	21000230	宝死体023	treasure
21007240	m21_00	21000240	宝死体024	treasure
21007250	m21_00	21000250	宝死体025	treasure
21007260	m21_00	21000260	宝死体026	treasure
21007270	m21_00	21000270	宝死体027	treasure
21007280	m21_00	21000280	宝死体028	treasure
21007290	m21_00	21000290	宝死体029	treasure
21007300	m21_00	21000300	宝死体030	treasure
21007310	m21_00	21000310	宝死体031	treasure
21007320	m21_00	21000320	宝死体032	treasure
21007330	m21_00	21000330	宝死体033	treasure
21007340	m21_00	21000340	宝死体034	treasure
21007350	m21_00	21000350	宝死体035	treasure
21007360	m21_00	21000360	宝死体036	treasure
21007370	m21_00	21000370	宝死体037	treasure
21007380	m21_00	21000380	宝死体038	treasure
21007390	m21_00	21000390	宝死体039	treasure
21007400	m21_00	21000400	宝死体040	treasure
21007410	m21_00	21000410	宝死体041	treasure
21007420	m21_00	21000420	宝死体042	treasure
21007430	m21_00	21000430	宝死体043	treasure
21007440	m21_00	21000440	宝死体044	treasure
21007450	m21_00	21000450	宝死体045	treasure
21007460	m21_00	21000460	宝死体046	treasure
21007470	m21_00	21000470	宝死体047	treasure
21007480	m21_00	21000480	宝死体048	treasure
21007490	m21_00	21000490	宝死体049	treasure
21007500	m21_00	21000500	宝死体050	treasure
21007510	m21_00	21000510	宝死体051	treasure
21007520	m21_00	21000520	宝死体052	treasure
21007530	m21_00	21000530	宝死体053	treasure
21007540	m21_00	21000540	宝死体054	treasure
21007550	m21_00	21000550	宝死体055	treasure
21007560	m21_00	21000560	宝死体056	treasure
