ap_id,flag,flag_source,item_name,map,region,method
7000929,400235,map_lot,Ash of War: Beast's Roar,PENDING,Global / Common-event (unplaced),global
7000930,400236,map_lot,[Incantation] Bestial Vitality,PENDING,Global / Common-event (unplaced),global
7000931,400237,map_lot,[Incantation] Bestial Sling,PENDING,Global / Common-event (unplaced),global
7000932,400238,map_lot,Clawmark Seal,PENDING,Global / Common-event (unplaced),global
7000933,400239,map_lot,Beast Eye,PENDING,Global / Common-event (unplaced),global
7000934,400240,map_lot,Iji's Bell Bearing,m60_34_49_00,Overworld m60_34_49_00,emevd
7000935,400241,map_lot,Iji's Mirrorhelm,m60_34_49_00,Overworld m60_34_49_00,emevd
7000936,400260,map_lot,Glowstone,PENDING,Global / Common-event (unplaced),global
7000937,400271,map_lot,Mushroom,PENDING,Global / Common-event (unplaced),global
7000938,400280,map_lot,Haligtree Secret Medallion (Left),PENDING,Leyndell / Roundtable / Shunning-Grounds,flag_prefix
7000939,400281,map_lot,,PENDING,Leyndell / Roundtable / Shunning-Grounds,flag_prefix
7000940,400282,map_lot,[Incantation] Black Flame's Protection,m11_10_00_00,Leyndell / Roundtable / Shunning-Grounds,emevd
7000941,400283,map_lot,[Incantation] Lord's Divine Fortification,m11_10_00_00,Leyndell / Roundtable / Shunning-Grounds,emevd
7000942,400284,map_lot,All-Knowing Gauntlets,PENDING,Leyndell / Roundtable / Shunning-Grounds,flag_prefix
7000943,400285,map_lot,[Incantation] Law of Causality,m11_10_00_00,Leyndell / Roundtable / Shunning-Grounds,emevd
7000944,400286,synthetic,"RH: Rellana's Greaves - Enia shop, defeat CE/CLC mainboss",PENDING,Roundtable Hold,synthetic_areacode
7000945,400290,map_lot,Letter to Bernahl,m16_00_00_00,Volcano Manor / Mt. Gelmir,emevd
7000946,400291,map_lot,[Sorcery] Gelmir's Fury,m16_00_00_00,Volcano Manor / Mt. Gelmir,emevd
7000947,400292,map_lot,Blasphemous Claw,m13_00_00_00,Crumbling Farum Azula,emevd
7000948,400293,map_lot,Devourer's Scepter,PENDING,Global / Common-event (unplaced),global
7000949,400294,map_lot,Beast Champion Helm,PENDING,Global / Common-event (unplaced),global
7000950,400295,map_lot,[Sorcery] Gelmir's Fury,PENDING,Global / Common-event (unplaced),global
7000951,400299,map_lot,Bernahl's Bell Bearing,PENDING,Global / Common-event (unplaced),global
7000952,400300,map_lot,Rya's Necklace,m30_09_00_00,Hero's Graves (Catacombs),emevd
7000953,400308,map_lot,Seedbed Curse,m60_44_52_00,Overworld m60_44_52_00,emevd
7000954,400309,map_lot,[Sorcery] Death Lightning,m60_44_52_00,Overworld m60_44_52_00,emevd
7000955,400310,map_lot,Unalloyed Gold Needle,PENDING,Global / Common-event (unplaced),global
7000956,400311,map_lot,Sellia's Secret,PENDING,Global / Common-event (unplaced),global
7000957,400312,map_lot,Flock's Canvas Talisman,PENDING,Global / Common-event (unplaced),global
7000958,400320,map_lot,Prosthesis-Wearer Heirloom,PENDING,Miquella's Haligtree & Elphael,flag_prefix
7000959,400321,map_lot,Unalloyed Gold Needle,m15_00_00_00,Miquella's Haligtree & Elphael,emevd
7000960,400323,map_lot,Millicent's Prosthesis,m15_00_00_00,Miquella's Haligtree & Elphael,emevd
7000961,400324,map_lot,Miquella's Needle,m15_00_00_00,Miquella's Haligtree & Elphael,emevd
7000962,400325,map_lot,Somber Ancient Dragon Smithing Stone,PENDING,Miquella's Haligtree & Elphael,flag_prefix
7000963,400331,map_lot,Weathered Dagger,PENDING,Global / Common-event (unplaced),global
7000964,400332,map_lot,Sacrificial Twig,PENDING,Global / Common-event (unplaced),global
7000965,400333,map_lot,Radiant Baldachin's Blessing,PENDING,Global / Common-event (unplaced),global
7000966,400334,map_lot,Knifeprint Clue,PENDING,Global / Common-event (unplaced),global
7000967,400339,map_lot,Fia's Hood,m12_03_00_00,Eternal Cities & Underground Rivers,emevd
7000968,400348,map_lot,Inseparable Sword,m12_03_00_00,Eternal Cities & Underground Rivers,emevd
7000969,400349,map_lot,D's Bell Bearing,m11_10_00_00,Leyndell / Roundtable / Shunning-Grounds,emevd
7000970,400356,map_lot,Rogier's Letter,m11_10_00_00,Leyndell / Roundtable / Shunning-Grounds,emevd
7000971,400357,map_lot,Black Knifeprint,PENDING,Leyndell / Roundtable / Shunning-Grounds,flag_prefix
7000972,400358,map_lot,[Sorcery] Explosive Ghostflame,m11_10_00_00,Leyndell / Roundtable / Shunning-Grounds,emevd
7000973,400359,map_lot,Rogier's Bell Bearing,m11_10_00_00,Leyndell / Roundtable / Shunning-Grounds,emevd
7000974,400360,map_lot,Thops's Bell Bearing,m14_00_00_00,Raya Lucaria Academy,emevd
7000975,400361,map_lot,Academy Glintstone Staff,PENDING,Global / Common-event (unplaced),global
7000976,400362,map_lot,[Sorcery] Thops's Barrier,m14_00_00_00,Raya Lucaria Academy,emevd
7000977,400370,map_lot,Corhyn's Bell Bearing,m11_05_00_00,Leyndell / Roundtable / Shunning-Grounds,emevd
7000978,400380,map_lot,Sewer-Gaol Key,PENDING,Global / Common-event (unplaced),global
7000979,400381,map_lot,Sword of Milos,m35_00_00_00,Divine Tower,emevd
7000980,400382,map_lot,Omen Helm,m35_00_00_00,Divine Tower,emevd
7000981,400390,map_lot,Lone Wolf Ashes,m60_42_36_00,Overworld m60_42_36_00,emevd
7000982,400391,map_lot,Carian Inverted Statue,PENDING,Global / Common-event (unplaced),global
7000983,400392,map_lot,Cursemark of Death,PENDING,Global / Common-event (unplaced),global
7000984,400393,map_lot,Dark Moon Greatsword,m60_35_42_00,Overworld m60_35_42_00,emevd
7000985,400394,map_lot,Miniature Ranni,m12_01_00_00,Eternal Cities & Underground Rivers,emevd
7000986,400395,map_lot,Fingerslayer Blade,PENDING,Global / Common-event (unplaced),global
7000987,400396,synthetic,LG/(CE): Missionary's Cookbook [1] - Kalé Shop,PENDING,Limgrave,synthetic_areacode
7000988,400400,map_lot,Ancient Dragon Smithing Stone,PENDING,Global / Filler (scattered by design),global_filler
7000989,400401,map_lot,Eccentric's Hood,m14_00_00_00,Raya Lucaria Academy,emevd
7000990,400410,map_lot,Latenna the Albinauric,m60_36_41_00,Overworld m60_36_41_00,emevd
7000991,400411,map_lot,Somber Ancient Dragon Smithing Stone,m60_47_58_00,Overworld m60_47_58_00,emevd
7000992,400412,map_lot,Blue Silver Mail Hood,PENDING,Global / Common-event (unplaced),global
7000993,400420,map_lot,Arsenal Charm,PENDING,Global / Common-event (unplaced),global
7000994,400421,map_lot,Stormhawk Axe,PENDING,Global / Common-event (unplaced),global
7000995,400422,map_lot,Ancient Dragon Smithing Stone,PENDING,Global / Filler (scattered by design),global_filler
7000996,400430,map_lot,[Sorcery] Stars of Ruin,PENDING,Global / Common-event (unplaced),global
7000997,400431,map_lot,Lusat's Glintstone Crown,m31_11_00_00,Caves,emevd
7000998,400440,map_lot,[Sorcery] Comet Azur,PENDING,Global / Common-event (unplaced),global
7000999,400441,map_lot,Azur's Glintstone Crown,m60_37_53_00,Overworld m60_37_53_00,emevd
7001000,400451,map_lot,Hoslow's Petal Whip,PENDING,Global / Common-event (unplaced),global
7001001,400452,map_lot,Numen's Rune,PENDING,Global / Common-event (unplaced),global
7001002,400460,map_lot,Companion Jar,m60_39_44_00,Overworld m60_39_44_00,emevd
7001003,400470,map_lot,Great-Jar's Arsenal,m60_47_41_00,Overworld m60_47_41_00,emevd
7001004,400480,map_lot,Rotten Winged Sword Insignia,m15_00_00_00,Miquella's Haligtree & Elphael,emevd
7001005,400490,map_lot,Royal Remains Helm,m11_10_00_00,Leyndell / Roundtable / Shunning-Grounds,emevd
7001006,400500,map_lot,Goldmask's Rags,m11_05_00_00,Leyndell / Roundtable / Shunning-Grounds,emevd
7001007,400510,map_lot,Great Stars,m60_40_53_00,Overworld m60_40_53_00,emevd
7001008,400590,map_lot,Lacerating Crossed-Tree,PENDING,Global / Common-event (unplaced),global
7001009,400592,map_lot,Retaliatory Crossed-Tree,PENDING,Global / Common-event (unplaced),global
7001010,400594,map_lot,Ash of War: Swift Slash,m21_00_00_00,DLC Interior,emevd
7001011,400595,map_lot,Ansbach's Longbow,m21_01_00_00,DLC Interior,emevd
7001012,400596,map_lot,Leda's Rune,PENDING,Global / Common-event (unplaced),global
7001013,400598,map_lot,Leda's Armor,m20_01_00_00,Mohgwyn / Consecrated-adjacent,emevd
7001014,400600,map_lot,Golden Lion Shield,PENDING,Global / Common-event (unplaced),global
7001015,400602,map_lot,Freyja's Greatsword,m20_01_00_00,Mohgwyn / Consecrated-adjacent,emevd
7001016,400610,map_lot,Cross Map,PENDING,Global / Common-event (unplaced),global
7001017,400611,map_lot,New Cross Map,PENDING,Global / Common-event (unplaced),global
7001018,400612,map_lot,Furnace Visage,PENDING,Global / Common-event (unplaced),global
7001019,400614,map_lot,Falx,m20_01_00_00,Mohgwyn / Consecrated-adjacent,emevd
7001020,400620,map_lot,Letter for Freyja,m21_01_00_00,DLC Interior,emevd
7001021,400622,map_lot,Wise Man's Mask,m21_01_00_00,DLC Interior,emevd
7001022,400623,map_lot,Ansbach's Longbow,m21_01_00_00,DLC Interior,emevd
7001023,400624,map_lot,Wise Man's Mask,m20_01_00_00,Mohgwyn / Consecrated-adjacent,emevd
7001024,400625,map_lot,Wise Man's Mask,m21_01_00_00,DLC Interior,emevd
7001025,400627,map_lot,Wise Man's Mask,PENDING,Global / Common-event (unplaced),global
7001026,400630,map_lot,Thiollier's Concoction,PENDING,Global / Common-event (unplaced),global
7001027,400632,map_lot,St. Trina's Smile,m22_00_00_00,m22,emevd
7001028,400634,map_lot,Thiollier's Hidden Needle,m20_01_00_00,Mohgwyn / Consecrated-adjacent,emevd
7001029,400636,map_lot,Thiollier's Mask,PENDING,Global / Common-event (unplaced),global
7001030,400642,map_lot,Black Syrup,PENDING,Global / Common-event (unplaced),global
7001031,400644,map_lot,Moore's Bell Bearing,m20_01_00_00,Mohgwyn / Consecrated-adjacent,emevd
7001032,400645,map_lot,Verdigris Greatshield,m20_01_00_00,Mohgwyn / Consecrated-adjacent,emevd
7001033,400660,map_lot,Hole-Laden Necklace,PENDING,Global / Common-event (unplaced),global
7001034,400661,map_lot,Ruins Map (2nd),PENDING,Global / Common-event (unplaced),global
7001035,400662,map_lot,Ruins Map (3rd),PENDING,Global / Common-event (unplaced),global
7001036,400664,map_lot,Ymir's Bell Bearing,PENDING,Global / Common-event (unplaced),global
7001037,400666,map_lot,[Sorcery] Cherishing Fingers,PENDING,Global / Common-event (unplaced),global
7001038,400670,map_lot,Swordhand of Night Jolán,PENDING,Global / Common-event (unplaced),global
7001039,400671,map_lot,Sword of Night,PENDING,Global / Common-event (unplaced),global
7001040,400672,map_lot,Claws of Night,PENDING,Global / Common-event (unplaced),global
7001041,400690,map_lot,Fire Knight Queelign,m21_00_00_00,DLC Interior,emevd
7001042,400692,map_lot,Queelign's Greatsword,m21_00_00_00,DLC Interior,emevd
7001043,400694,map_lot,Crusade Insignia,m20_00_00_00,Mohgwyn / Consecrated-adjacent,emevd
7001044,400696,map_lot,Ash of War: Flame Skewer,m20_00_00_00,Mohgwyn / Consecrated-adjacent,emevd
7001045,400700,map_lot,Ancient Dragon Florissax,PENDING,Global / Common-event (unplaced),global
7001046,400702,map_lot,[Incantation] Dragonbolt of Florissax,PENDING,Global / Common-event (unplaced),global
7001047,400704,map_lot,Priestess Heart,PENDING,Global / Common-event (unplaced),global
7001048,400710,map_lot,Igon's Furled Finger,PENDING,Global / Common-event (unplaced),global
7001049,400711,map_lot,Igon's Greatbow,PENDING,Global / Common-event (unplaced),global
7001050,400712,map_lot,,PENDING,Global / Common-event (unplaced),global
7001051,400714,map_lot,Igon's Greatbow,PENDING,Global / Common-event (unplaced),global
7001052,400720,map_lot,Scorpion Stew,m20_00_00_00,Mohgwyn / Consecrated-adjacent,emevd
7001053,400721,map_lot,[Sorcery] Watchful Spirit,m20_00_00_00,Mohgwyn / Consecrated-adjacent,emevd
7001054,400722,map_lot,Gourmet Scorpion Stew,PENDING,Mohgwyn / Consecrated-adjacent,flag_prefix
7001055,400723,map_lot,Gourmet Scorpion Stew,m20_00_00_00,Mohgwyn / Consecrated-adjacent,emevd
7001056,400730,map_lot,,PENDING,Global / Common-event (unplaced),global
7001057,400732,map_lot,Dane's Footwork,m20_01_00_00,Mohgwyn / Consecrated-adjacent,emevd
7001058,400740,map_lot,St. Trina's Blossom,m22_00_00_00,m22,emevd
7001059,400750,map_lot,Glintslab Firefly,PENDING,Global / Common-event (unplaced),global
7001060,400751,map_lot,Pearlescent Scale,PENDING,Global / Common-event (unplaced),global
7001061,400752,map_lot,Dewgem,PENDING,Global / Common-event (unplaced),global
7001062,400753,map_lot,Black Pyrefly,PENDING,Global / Common-event (unplaced),global
7001063,400754,map_lot,Yellow Fulgurbloom,PENDING,Global / Common-event (unplaced),global
7001064,400755,map_lot,Shadow Sunflower,PENDING,Global / Common-event (unplaced),global
7001065,400901,map_lot,Nomadic Merchant's Bell Bearing [1],PENDING,Global / Common-event (unplaced),global
7001066,400902,map_lot,Nomadic Merchant's Bell Bearing [2],PENDING,Global / Common-event (unplaced),global
7001067,400903,map_lot,Nomadic Merchant's Bell Bearing [3],PENDING,Global / Common-event (unplaced),global
7001068,400904,map_lot,Nomadic Merchant's Bell Bearing [4],PENDING,Global / Common-event (unplaced),global
7001069,400905,map_lot,Nomadic Merchant's Bell Bearing [5],PENDING,Global / Common-event (unplaced),global
7001070,400906,map_lot,Isolated Merchant's Bell Bearing [1],PENDING,Global / Common-event (unplaced),global
7001071,400907,map_lot,Isolated Merchant's Bell Bearing [2],PENDING,Global / Common-event (unplaced),global
7001072,400908,map_lot,Nomadic Merchant's Bell Bearing [6],PENDING,Global / Common-event (unplaced),global
7001073,400909,map_lot,Hermit Merchant's Bell Bearing [1],PENDING,Global / Common-event (unplaced),global
7001074,400910,map_lot,Nomadic Merchant's Bell Bearing [7],PENDING,Global / Common-event (unplaced),global
7001075,400911,map_lot,Nomadic Merchant's Bell Bearing [8],PENDING,Global / Common-event (unplaced),global
7001076,400912,map_lot,Nomadic Merchant's Bell Bearing [9],PENDING,Global / Common-event (unplaced),global
7001077,400913,map_lot,Nomadic Merchant's Bell Bearing [10],PENDING,Global / Common-event (unplaced),global
7001078,400914,map_lot,Nomadic Merchant's Bell Bearing [11],PENDING,Global / Common-event (unplaced),global
7001079,400915,map_lot,Isolated Merchant's Bell Bearing [3],PENDING,Global / Common-event (unplaced),global
7001080,400916,map_lot,Hermit Merchant's Bell Bearing [2],PENDING,Global / Common-event (unplaced),global
7001081,400917,map_lot,Abandoned Merchant's Bell Bearing,PENDING,Global / Common-event (unplaced),global
7001082,400918,map_lot,Hermit Merchant's Bell Bearing [3],PENDING,Global / Common-event (unplaced),global
7001083,400919,map_lot,Imprisoned Merchant's Bell Bearing,PENDING,Global / Common-event (unplaced),global
7001084,500010,map_lot,Roped Fire Pot,PENDING,Global / Common-event (unplaced),global
7001085,500020,map_lot,,PENDING,Global / Common-event (unplaced),global
7001086,500520,map_lot,,PENDING,Global / Common-event (unplaced),global
7001087,510010,map_lot,Remembrance of the Grafted,PENDING,Stormveil Castle,boss_arena
7001088,510030,map_lot,Ornamental Straight Sword,PENDING,Global / Common-event (unplaced),global
7001089,510040,map_lot,Remembrance of the Omen King,PENDING,"Leyndell, Royal Capital",boss_arena
7001090,510060,map_lot,Scepter of the All-Knowing,PENDING,Global / Common-event (unplaced),global
7001091,510070,map_lot,Remembrance of Hoarah Loux,PENDING,Leyndell (Ashen Capital),boss_arena
7001092,510080,map_lot,Remembrance of the Naturalborn,PENDING,Lake of Rot (Astel),boss_arena
7001093,510090,map_lot,[Incantation] Frozen Lightning Spear,PENDING,Global / Common-event (unplaced),global
7001094,510100,map_lot,Gargoyle's Greatsword,m35_00_00_00,Divine Tower,emevd
7001095,510110,map_lot,Remembrance of the Lichdragon,PENDING,Deeproot Depths (Lichdragon Fortissax),boss_arena
7001096,510120,map_lot,Remembrance of the Blood Lord,m30_17_00_00,Hero's Graves (Catacombs),emevd
7001097,510140,map_lot,Smithing-Stone Miner's Bell Bearing [4],PENDING,Global / Common-event (unplaced),global
7001098,510150,map_lot,Remembrance of the Dragonlord,PENDING,Crumbling Farum Azula,boss_arena
7001099,510160,map_lot,Remembrance of the Black Blade,PENDING,Crumbling Farum Azula,boss_arena
7001100,510190,map_lot,[Sorcery] Loretta's Mastery,PENDING,Global / Common-event (unplaced),global
7001101,510200,map_lot,Remembrance of the Rot Goddess,m35_00_00_00,Divine Tower,emevd
7001102,510210,map_lot,Godskin Stitcher,PENDING,Global / Common-event (unplaced),global
7001103,510220,map_lot,Remembrance of the Blasphemous,PENDING,Volcano Manor (Rykard),boss_arena
7001104,510230,map_lot,Elden Remembrance,PENDING,Fractured Marika (final),boss_arena
7001105,510250,map_lot,[Incantation] Bloodflame Talons,PENDING,Global / Common-event (unplaced),global
7001106,510260,map_lot,Magma Wyrm's Scalesword,PENDING,Global / Common-event (unplaced),global
7001107,510280,map_lot,Golden Seed,PENDING,Global / Filler (scattered by design),global_filler
7001108,510290,map_lot,Inquisitor's Girandole,PENDING,Global / Common-event (unplaced),global
7001109,510300,map_lot,Remembrance of the Starscourge,m35_00_00_00,Divine Tower,emevd
7001110,510310,map_lot,Remembrance of the Fire Giant,PENDING,Mountaintops of the Giants,boss_arena
7001111,510320,map_lot,Ancestral Follower Ashes,PENDING,Global / Common-event (unplaced),global
7001112,510330,map_lot,Remembrance of the Regal Ancestor,PENDING,Nokron / Siofra (Ancestor Spirit),boss_arena
7001113,510340,map_lot,Larval Tear,PENDING,Global / Common-event (unplaced),global
7001114,510350,map_lot,[Sorcery] Fia's Mist,PENDING,Global / Common-event (unplaced),global
7001115,510400,map_lot,Remembrance of the Dancing Lion,PENDING,"Belurat, Tower Settlement (DLC)",boss_arena
7001116,510420,map_lot,Leda's Sword,m20_01_00_00,Mohgwyn / Consecrated-adjacent,emevd
