# AUTO-GENERATED by tools/build_questline_model.py -- DO NOT EDIT.
# Typed evidence union over questline_dag.tsv + questline_cc_wiki.tsv.
# This file as a compilation is CC BY-SA 4.0; project-derived rows retain their underlying status. See release/ATTRIBUTION.md.
# EVIDENCE ONLY: nothing in the world imports this table. requires/excludes are candidate facts, not access rules.
# Nodes are typed (`flag:` / `item:`); never compare their bare ids across spaces.
# MEASURED: 2073 evidence rows (2060 game-data, 13 CC-wiki), 1845 typed edges.
source_node	target_node	relation	group_id	group_semantics	evidence_kind	evidence_origin	quest	source_label	target_label	source_region	target_region	claim	source_game_ref	id_evidence	source_page	source_page_id	source_revision	source_timestamp	source_url	license
flag:9412	flag:171	requires	game:questline_conditions:171:talk/m00_00_00_00-only/t000001000.py:t000001000_x7:	unknown	game_data	questline_conditions		Defeat the boss	Stormveil :: Godrick's Great Rune - Godrick [f171]		Stormveil	cone root BOSS_KILL(9412) at talk/m00_00_00_00-only/t000001000.py:t000001000_x7 set by m60_52_38_00.emevd.dcx.js:1252382800	event_flag:9412	questline_dag.tsv:questline_conditions						project-derived
goods:10010	flag:171	requires	game:questline_conditions:171:talk/m00_00_00_00-only/t000001000.py:t000001000_x7:	unknown	game_data	questline_conditions			Stormveil :: Godrick's Great Rune - Godrick [f171]		Stormveil	cone root ITEM_POSSESSION(10010) at talk/m00_00_00_00-only/t000001000.py:t000001000_x7 set by talk/m00_00_00_00-only/t000001000.py	goods:10010	questline_dag.tsv:questline_conditions						project-derived
goods:2130	flag:171	requires	game:questline_conditions:171:talk/m00_00_00_00-only/t000001000.py:t000001000_x7:	unknown	game_data	questline_conditions			Stormveil :: Godrick's Great Rune - Godrick [f171]		Stormveil	cone root ITEM_POSSESSION(2130) at talk/m00_00_00_00-only/t000001000.py:t000001000_x7 set by talk/m00_00_00_00-only/t000001000.py	goods:2130	questline_dag.tsv:questline_conditions						project-derived
goods:8143	flag:171	requires	game:questline_conditions:171:talk/m00_00_00_00-only/t000001000.py:t000001000_x7:	unknown	game_data	questline_conditions			Stormveil :: Godrick's Great Rune - Godrick [f171]		Stormveil	cone root ITEM_POSSESSION(8143) at talk/m00_00_00_00-only/t000001000.py:t000001000_x7 set by talk/m00_00_00_00-only/t000001000.py	goods:8143	questline_dag.tsv:questline_conditions						project-derived
goods:8144	flag:171	requires	game:questline_conditions:171:talk/m00_00_00_00-only/t000001000.py:t000001000_x7:	unknown	game_data	questline_conditions			Stormveil :: Godrick's Great Rune - Godrick [f171]		Stormveil	cone root ITEM_POSSESSION(8144) at talk/m00_00_00_00-only/t000001000.py:t000001000_x7 set by talk/m00_00_00_00-only/t000001000.py	goods:8144	questline_dag.tsv:questline_conditions						project-derived
map:m00_00	flag:171	requires	game:questline_conditions:171:talk/m00_00_00_00-only/t000001000.py:t000001000_x7:	unknown	game_data	questline_conditions			Stormveil :: Godrick's Great Rune - Godrick [f171]		Stormveil	cone root MAP_ACCESS(m00_00) at talk/m00_00_00_00-only/t000001000.py:t000001000_x7 set by talk/m00_00_00_00-only/t000001000.py	map:m00_00	questline_dag.tsv:questline_conditions						project-derived
map:m60_44	flag:171	requires	game:questline_conditions:171:talk/m00_00_00_00-only/t000001000.py:t000001000_x7:	unknown	game_data	questline_conditions			Stormveil :: Godrick's Great Rune - Godrick [f171]		Stormveil	cone root MAP_ACCESS(m60_44) at talk/m00_00_00_00-only/t000001000.py:t000001000_x7 set by m60_44_36_00.emevd.dcx.js	map:m60_44	questline_dag.tsv:questline_conditions						project-derived
map:m60_51	flag:171	requires	game:questline_conditions:171:talk/m00_00_00_00-only/t000001000.py:t000001000_x7:	unknown	game_data	questline_conditions			Stormveil :: Godrick's Great Rune - Godrick [f171]		Stormveil	cone root MAP_ACCESS(m60_51) at talk/m00_00_00_00-only/t000001000.py:t000001000_x7 set by m60_51_36_00.emevd.dcx.js	map:m60_51	questline_dag.tsv:questline_conditions						project-derived
map:m60_52	flag:171	requires	game:questline_conditions:171:talk/m00_00_00_00-only/t000001000.py:t000001000_x7:	unknown	game_data	questline_conditions			Stormveil :: Godrick's Great Rune - Godrick [f171]		Stormveil	cone root MAP_ACCESS(m60_52) at talk/m00_00_00_00-only/t000001000.py:t000001000_x7 set by m60_52_38_00.emevd.dcx.js	map:m60_52	questline_dag.tsv:questline_conditions						project-derived
flag:14000800	flag:197	requires	game:questline_conditions:197:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions		Defeat Renara	Raya Lucaria Academy :: Great Rune of the Unborn - Rennala [f197]	Raya Lucaria Academy	Raya Lucaria Academy	cone root BOSS_KILL(14000800) at common.emevd.dcx.js:1100 set by m14_00_00_00.emevd.dcx.js:14002800	event_flag:14000800	questline_dag.tsv:questline_conditions						project-derived
flag:9118	flag:197	requires	game:questline_conditions:197:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions		Defeat Renara	Raya Lucaria Academy :: Great Rune of the Unborn - Rennala [f197]	Raya Lucaria Academy	Raya Lucaria Academy	cone root BOSS_KILL(9118) at common.emevd.dcx.js:1100 set by m14_00_00_00.emevd.dcx.js:14002800	event_flag:9118	questline_dag.tsv:questline_conditions						project-derived
map:m14_00	flag:197	requires	game:questline_conditions:197:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions			Raya Lucaria Academy :: Great Rune of the Unborn - Rennala [f197]	Raya Lucaria Academy	Raya Lucaria Academy	cone root MAP_ACCESS(m14_00) at common.emevd.dcx.js:1100 set by m14_00_00_00.emevd.dcx.js	map:m14_00	questline_dag.tsv:questline_conditions						project-derived
flag:20000544	flag:20007810	unknown	game:lot_gates:20007810:20002810	unknown	game_data	lot_gates			Belurat :: Divine Beast Head - near Theatre of the Divine Beast, may be sweep-granted by Divine Beast Dancing Lion (m20_00) [f20007810]		Belurat	cterFadeOnEnable(20000800); if (EventFlag(20000544)) {	event_flag:20000544	questline_dag.tsv:lot_gates						project-derived
flag:20000800	flag:20007810	unknown	game:lot_gates:20007810:20002800	unknown	game_data	lot_gates			Belurat :: Divine Beast Head - near Theatre of the Divine Beast, may be sweep-granted by Divine Beast Dancing Lion (m20_00) [f20007810]	Belurat	Belurat	asSpEffect(10000, 9646)) || EventFlag(20000800)); Han	event_flag:20000800	questline_dag.tsv:lot_gates						project-derived
flag:20000800	flag:20007810	unknown	game:lot_gates:20007810:20002810	unknown	game_data	lot_gates			Belurat :: Divine Beast Head - near Theatre of the Divine Beast, may be sweep-granted by Divine Beast Dancing Lion (m20_00) [f20007810]	Belurat	Belurat	20002810, Restart, function() { if (EventFlag(20000800)) {	event_flag:20000800	questline_dag.tsv:lot_gates						project-derived
flag:20000801	flag:20007810	unknown	game:lot_gates:20007810:20002810	unknown	game_data	lot_gates			Belurat :: Divine Beast Head - near Theatre of the Divine Beast, may be sweep-granted by Divine Beast Dancing Lion (m20_00) [f20007810]	Belurat	Belurat	000, TargetType.BluePhantom)); if (!EventFlag(20000801)) {	event_flag:20000801	questline_dag.tsv:lot_gates						project-derived
flag:20002739	flag:20007810	unknown	game:lot_gates:20007810:20002810	unknown	game_data	lot_gates		set by NPC talk 402002000 on m20_00_00_00	Belurat :: Divine Beast Head - near Theatre of the Divine Beast, may be sweep-granted by Divine Beast Dancing Lion (m20_00) [f20007810]		Belurat	layerIsInOwnWorld()) { if (!EventFlag(20002739)) {	event_flag:20002739	questline_dag.tsv:lot_gates						project-derived
flag:20002805	flag:20007810	unknown	game:lot_gates:20007810:20002810	unknown	game_data	lot_gates			Belurat :: Divine Beast Head - near Theatre of the Divine Beast, may be sweep-granted by Divine Beast Dancing Lion (m20_00) [f20007810]		Belurat	); } else { WaitFor(EventFlag(20002805) || InArea	event_flag:20002805	questline_dag.tsv:lot_gates						project-derived
map:m20_00	flag:20007991	requires	game:questline_conditions:20007991:m20_00_00_00.emevd.dcx.js:90005301:0	single	game_data	questline_conditions			Belurat :: Immunizing Horn Charm +2 - around Belurat, Tower Settlement, may be sweep-granted by Divine Beast Dancing Lion (m20_00) [f20007991]	Belurat	Belurat	cone root MAP_ACCESS(m20_00) at m20_00_00_00.emevd.dcx.js:90005301 set by m20_00_00_00.emevd.dcx.js	map:m20_00	questline_dag.tsv:questline_conditions						project-derived
map:m20_00	flag:20007993	requires	game:questline_conditions:20007993:m20_00_00_00.emevd.dcx.js:90005301:0	single	game_data	questline_conditions			Belurat :: Horned Warrior's Sword - around Belurat, Tower Settlement, may be sweep-granted by Divine Beast Dancing Lion (m20_00) [f20007993]	Belurat	Belurat	cone root MAP_ACCESS(m20_00) at m20_00_00_00.emevd.dcx.js:90005301 set by m20_00_00_00.emevd.dcx.js	map:m20_00	questline_dag.tsv:questline_conditions						project-derived
flag:20010800	flag:20017981	requires	game:questline_conditions:20017981:m20_01_00_00.emevd.dcx.js:20010199:	unknown	game_data	questline_conditions			Enir Ilim :: Circlet of Light - around Gate of Divinity, may be sweep-granted by Needle Knight Leda (m20_01) [f20017981]	Enir Ilim	Enir Ilim	cone root BOSS_KILL(20010800) at m20_01_00_00.emevd.dcx.js:20010199 set by m20_01_00_00.emevd.dcx.js:20012800	event_flag:20010800	questline_dag.tsv:questline_conditions						project-derived
map:m20_01	flag:20017981	requires	game:questline_conditions:20017981:m20_01_00_00.emevd.dcx.js:20010199:	unknown	game_data	questline_conditions			Enir Ilim :: Circlet of Light - around Gate of Divinity, may be sweep-granted by Needle Knight Leda (m20_01) [f20017981]	Enir Ilim	Enir Ilim	cone root MAP_ACCESS(m20_01) at m20_01_00_00.emevd.dcx.js:20010199 set by m20_01_00_00.emevd.dcx.js	map:m20_01	questline_dag.tsv:questline_conditions						project-derived
map:m20_01	flag:20017991	requires	game:questline_conditions:20017991:m20_01_00_00.emevd.dcx.js:90005301:50	single	game_data	questline_conditions			Enir Ilim :: Horned Warrior's Greatsword - around Gate of Divinity, may be sweep-granted by Radahn, Consort of Miquella (m20_01) [f20017991]	Enir Ilim	Enir Ilim	cone root MAP_ACCESS(m20_01) at m20_01_00_00.emevd.dcx.js:90005301 set by m20_01_00_00.emevd.dcx.js	map:m20_01	questline_dag.tsv:questline_conditions						project-derived
map:m61_45	flag:2045467500	requires	game:questline_conditions:2045467500:m61_45_46_00.emevd.dcx.js:90005301:250	single	game_data	questline_conditions			Rauh Base :: Furnace Visage - around Temple Town Ruins, may be sweep-granted by Rugalea the Great Red Bear (m61_44_47) [f2045467500]		Rauh Base	cone root MAP_ACCESS(m61_45) at m61_45_46_00.emevd.dcx.js:90005301 set by m61_45_46_00.emevd.dcx.js	map:m61_45	questline_dag.tsv:questline_conditions						project-derived
map:m61_45	flag:2045467500	requires	game:questline_conditions:2045467500:m61_45_46_10.emevd.dcx.js:90005301:250	single	game_data	questline_conditions			Rauh Base :: Furnace Visage - around Temple Town Ruins, may be sweep-granted by Rugalea the Great Red Bear (m61_44_47) [f2045467500]		Rauh Base	cone root MAP_ACCESS(m61_45) at m61_45_46_10.emevd.dcx.js:90005301 set by m61_45_46_10.emevd.dcx.js	map:m61_45	questline_dag.tsv:questline_conditions						project-derived
map:m61_45	flag:2045477400	requires	game:questline_conditions:2045477400:m61_45_47_00.emevd.dcx.js:90005301:0	single	game_data	questline_conditions			Rauh Base :: Crucible Hammer-Helm - around Ravine North, may be sweep-granted by Rugalea the Great Red Bear (m61_44_47) [f2045477400]		Rauh Base	cone root MAP_ACCESS(m61_45) at m61_45_47_00.emevd.dcx.js:90005301 set by m61_45_47_00.emevd.dcx.js	map:m61_45	questline_dag.tsv:questline_conditions						project-derived
map:m61_45	flag:2045477400	requires	game:questline_conditions:2045477400:m61_45_47_10.emevd.dcx.js:90005301:0	single	game_data	questline_conditions			Rauh Base :: Crucible Hammer-Helm - around Ravine North, may be sweep-granted by Rugalea the Great Red Bear (m61_44_47) [f2045477400]		Rauh Base	cone root MAP_ACCESS(m61_45) at m61_45_47_10.emevd.dcx.js:90005301 set by m61_45_47_10.emevd.dcx.js	map:m61_45	questline_dag.tsv:questline_conditions						project-derived
map:m40_00	flag:2045477900	requires	game:questline_conditions:2045477900:m40_00_00_00.emevd.dcx.js:40002690:	single	game_data	questline_conditions			Gravesite :: Stone-Sheathed Sword - around Fog Rift Catacombs, may be sweep-granted by Death Knight (m40_00) [f2045477900]	Gravesite	Gravesite	cone root MAP_ACCESS(m40_00) at m40_00_00_00.emevd.dcx.js:40002690 set by m40_00_00_00.emevd.dcx.js	map:m40_00	questline_dag.tsv:questline_conditions						project-derived
map:m61_45	flag:2045477900	requires	game:questline_conditions:2045477900:m61_45_47_00.emevd.dcx.js:2045472690:	single	game_data	questline_conditions			Gravesite :: Stone-Sheathed Sword - around Fog Rift Catacombs, may be sweep-granted by Death Knight (m40_00) [f2045477900]		Gravesite	cone root MAP_ACCESS(m61_45) at m61_45_47_00.emevd.dcx.js:2045472690 set by m61_45_47_00.emevd.dcx.js	map:m61_45	questline_dag.tsv:questline_conditions						project-derived
map:m61_45	flag:2045477900	requires	game:questline_conditions:2045477900:m61_45_47_10.emevd.dcx.js:2045472690:	single	game_data	questline_conditions			Gravesite :: Stone-Sheathed Sword - around Fog Rift Catacombs, may be sweep-granted by Death Knight (m40_00) [f2045477900]		Gravesite	cone root MAP_ACCESS(m61_45) at m61_45_47_10.emevd.dcx.js:2045472690 set by m61_45_47_10.emevd.dcx.js	map:m61_45	questline_dag.tsv:questline_conditions						project-derived
map:m61_50	flag:2045477900	requires	game:questline_conditions:2045477900:m61_50_46_00.emevd.dcx.js:2050462690:	single	game_data	questline_conditions			Gravesite :: Stone-Sheathed Sword - around Fog Rift Catacombs, may be sweep-granted by Death Knight (m40_00) [f2045477900]		Gravesite	cone root MAP_ACCESS(m61_50) at m61_50_46_00.emevd.dcx.js:2050462690 set by m61_50_46_00.emevd.dcx.js	map:m61_50	questline_dag.tsv:questline_conditions						project-derived
map:m61_46	flag:2046397060	requires	game:questline_conditions:2046397060:m61_46_39_00.emevd.dcx.js:90005301:200	single	game_data	questline_conditions			Cerulean :: Furnace Visage - around Cerulean Coast West, may be sweep-granted by Death Rite Bird (m61_47_39) [f2046397060]		Cerulean	cone root MAP_ACCESS(m61_46) at m61_46_39_00.emevd.dcx.js:90005301 set by m61_46_39_00.emevd.dcx.js	map:m61_46	questline_dag.tsv:questline_conditions						project-derived
map:m61_46	flag:2046427980	requires	game:questline_conditions:2046427980:m61_46_42_00.emevd.dcx.js:90005301:250	single	game_data	questline_conditions			Gravesite :: Furnace Visage - around Three-Path Cross, may be sweep-granted by Knight of the Solitary Gaol (m61_46_41) [f2046427980]		Gravesite	cone root MAP_ACCESS(m61_46) at m61_46_42_00.emevd.dcx.js:90005301 set by m61_46_42_00.emevd.dcx.js	map:m61_46	questline_dag.tsv:questline_conditions						project-derived
map:m61_46	flag:2046467000	requires	game:questline_conditions:2046467000:m61_46_46_00.emevd.dcx.js:90005301:0	single	game_data	questline_conditions			Ancient Ruins :: Scadutree Fragment - on a hippopotamus: down the elevator, out of the bloodfiend room, down the stairs, may be sweep-granted by Divine Beast Dancing Lion (m61_46_46) [f2046467000]		Ancient Ruins	cone root MAP_ACCESS(m61_46) at m61_46_46_00.emevd.dcx.js:90005301 set by m61_46_46_00.emevd.dcx.js	map:m61_46	questline_dag.tsv:questline_conditions						project-derived
map:m61_46	flag:2046467000	requires	game:questline_conditions:2046467000:m61_46_46_10.emevd.dcx.js:90005301:0	single	game_data	questline_conditions			Ancient Ruins :: Scadutree Fragment - on a hippopotamus: down the elevator, out of the bloodfiend room, down the stairs, may be sweep-granted by Divine Beast Dancing Lion (m61_46_46) [f2046467000]		Ancient Ruins	cone root MAP_ACCESS(m61_46) at m61_46_46_10.emevd.dcx.js:90005301 set by m61_46_46_10.emevd.dcx.js	map:m61_46	questline_dag.tsv:questline_conditions						project-derived
map:m61_47	flag:2047397070	requires	game:questline_conditions:2047397070:m61_47_39_00.emevd.dcx.js:90005301:0	single	game_data	questline_conditions			Cerulean :: Scadutree Fragment - At Fissure Cross, may be sweep-granted by Death Rite Bird (m61_47_39) [f2047397070]		Cerulean	cone root MAP_ACCESS(m61_47) at m61_47_39_00.emevd.dcx.js:90005301 set by m61_47_39_00.emevd.dcx.js	map:m61_47	questline_dag.tsv:questline_conditions						project-derived
map:m61_47	flag:2047407980	requires	game:questline_conditions:2047407980:m61_47_40_00.emevd.dcx.js:90005301:0	single	game_data	questline_conditions			Cerulean :: Beast Claw with Ash of War: Savage Claws - m61_47_40, may be sweep-granted by Demi-Human Queen Marigga (m61_46_40) [f2047407980]		Cerulean	cone root MAP_ACCESS(m61_47) at m61_47_40_00.emevd.dcx.js:90005301 set by m61_47_40_00.emevd.dcx.js	map:m61_47	questline_dag.tsv:questline_conditions						project-derived
map:m61_47	flag:2047437980	requires	game:questline_conditions:2047437980:m61_47_43_00.emevd.dcx.js:90005301:0	single	game_data	questline_conditions			Gravesite :: Horned Bairn - around Ellac River Cave, may be sweep-granted by Ghostflame Dragon (m61_45_44) [f2047437980]		Gravesite	cone root MAP_ACCESS(m61_47) at m61_47_43_00.emevd.dcx.js:90005301 set by m61_47_43_00.emevd.dcx.js	map:m61_47	questline_dag.tsv:questline_conditions						project-derived
map:m61_47	flag:2047447900	requires	game:questline_conditions:2047447900:m61_47_44_00.emevd.dcx.js:90005301:0	single	game_data	questline_conditions			Ensis :: Somber Smithing Stone [9] - around Castle Front, may be sweep-granted by Rellana, Twin Moon Knight (m61_48_44) [f2047447900]		Ensis	cone root MAP_ACCESS(m61_47) at m61_47_44_00.emevd.dcx.js:90005301 set by m61_47_44_00.emevd.dcx.js	map:m61_47	questline_dag.tsv:questline_conditions						project-derived
map:m61_47	flag:2047447900	requires	game:questline_conditions:2047447900:m61_47_44_10.emevd.dcx.js:90005301:0	single	game_data	questline_conditions			Ensis :: Somber Smithing Stone [9] - around Castle Front, may be sweep-granted by Rellana, Twin Moon Knight (m61_48_44) [f2047447900]		Ensis	cone root MAP_ACCESS(m61_47) at m61_47_44_10.emevd.dcx.js:90005301 set by m61_47_44_10.emevd.dcx.js	map:m61_47	questline_dag.tsv:questline_conditions						project-derived
