# AUTO-GENERATED by tools/datamine_item_grace_coords.py (run on Windows). Map-local XYZ.
kind	key	map_id	x	y	z	name
item	32017040	m32_01_00_00	75.644	10.031	79.919	
item	32027000	m32_02_00_00	-60.085	209.66	-11.643	
item	32027010	m32_02_00_00	15.695	204.604	19.218	
item	32027020	m32_02_00_00	22.226	188.874	-37.491	
item	32027030	m32_02_00_00	51.502	191.309	-62.591	
item	32027040	m32_02_00_00	24.849	169.196	5.666	
item	32027060	m32_02_00_00	-31.356	152.306	25.654	
item	32027070	m32_02_00_00	-8.895	146.252	-28.665	
item	32027900	m32_02_00_00	-51.313	152.767	1.586	
item	32047000	m32_04_00_00	-257.914	690.41	-121.932	
item	32047010	m32_04_00_00	-282.339	695.471	-89.838	
item	32047020	m32_04_00_00	-256.714	679.95	-92.029	
item	32047030	m32_04_00_00	-181.577	732.515	-97.558	
item	32047040	m32_04_00_00	-276.954	697.277	-95.717	
item	32047050	m32_04_00_00	-258.966	679.135	-122.002	
item	32057000	m32_05_00_00	-45.172	778.564	-24.675	
item	32057010	m32_05_00_00	-4.989	782.245	-31.074	
item	32057020	m32_05_00_00	0.429	778.918	-39.987	
item	32057030	m32_05_00_00	6.585	786.42	-40.848	
item	32057040	m32_05_00_00	-1.156	770.232	-43.366	
item	32057910	m32_05_00_00	-59.908	778.345	-13.519	
item	400175	m32_07_00_00	-23.32	90.536	117.12	
item	32077000	m32_07_00_00	57.288	130.667	102.129	
item	32077010	m32_07_00_00	55.645	102.79	139.199	
item	32077020	m32_07_00_00	93.427	102.658	117.961	
item	32077030	m32_07_00_00	62.394	98.652	117.371	
item	32077060	m32_07_00_00	24.843	90.31	156.88	
item	32077070	m32_07_00_00	21.326	90.309	153.866	
item	32087000	m32_08_00_00	-0.04	87.761	149.321	
item	32087020	m32_08_00_00	18.362	104.198	206.843	
item	32087030	m32_08_00_00	19.759	108.757	211.982	
item	32087050	m32_08_00_00	21.803	121.077	195.709	
item	32087060	m32_08_00_00	55.471	115.501	204.79	
item	32087070	m32_08_00_00	51.896	122.851	189.879	
item	32087100	m32_08_00_00	32.494	125.401	221.566	
item	32087110	m32_08_00_00	-11.017	124.152	245.356	
item	32087120	m32_08_00_00	4.532	127.102	264.835	
item	32087900	m32_08_00_00	35.126	112.189	202.441	
item	32087910	m32_08_00_00	42.064	122.234	220.153	
item	32117700	m32_11_00_00	83.19	1175.951	6.996	
item	32117000	m32_11_00_00	50.8	1195.05	27.851	
item	32117020	m32_11_00_00	94.84	1186.723	4.797	
item	32117030	m32_11_00_00	92.693	1175.977	20.387	
item	32117040	m32_11_00_00	109.235	1177.08	10.327	
item	32117060	m32_11_00_00	101.42	1187.91	41.352	
item	32117080	m32_11_00_00	81.505	1210.506	58.548	
item	34107000	m34_10_00_00	159.627	37.128	208.65	
item	34107010	m34_10_00_00	238.302	19.336	261.654	
item	34107070	m34_10_00_00	695.773	47.515	502.642	
item	34107080	m34_10_00_00	749.137	47.127	518.164	
item	34107090	m34_10_00_00	780.482	49.297	519.907	
item	34107100	m34_10_00_00	-23.588	46.304	152.75	
item	34107110	m34_10_00_00	236.531	16.779	274.928	
item	34117200	m34_11_00_00	5.452	-122.338	-30.88	
item	34117500	m34_11_00_00	428.205	297.298	75.692	
item	34117010	m34_11_00_00	-31.307	-141.585	7.187	
item	34117060	m34_11_00_00	29.98	-107.585	8.698	
item	34117080	m34_11_00_00	-12.628	-92.595	-9.501	
item	34117100	m34_11_00_00	25.234	-170.173	16.213	
item	34117110	m34_11_00_00	-18.131	-212.09	-9.743	
item	34117120	m34_11_00_00	2.439	-212.09	7.717	
item	34127010	m34_12_00_00	-127.791	808.948	-8.992	
item	34127020	m34_12_00_00	-147.499	761.139	-62.983	
item	34127040	m34_12_00_00	-117.677	809.634	4.802	
item	34127050	m34_12_00_00	-125.836	756.835	-76.529	
item	34127060	m34_12_00_00	-143.115	755.687	-103.248	
item	34127070	m34_12_00_00	-129.379	743.877	-74.384	
item	34127080	m34_12_00_00	-126.011	743.924	-82.385	
item	34127090	m34_12_00_00	-119.622	743.565	-77.34	
item	34127100	m34_12_00_00	-75.597	754.736	-78.95	
item	34127110	m34_12_00_00	-66.591	747.85	-85.323	
item	34127120	m34_12_00_00	-54.051	752.073	-68.803	
item	34127130	m34_12_00_00	-110.983	741.516	-80.013	
item	34127150	m34_12_00_00	-55.023	730.949	-118.295	
item	34127160	m34_12_00_00	-51.863	712.022	-120.247	
item	34127900	m34_12_00_00	-136.847	802.812	-11.851	
item	34137000	m34_13_00_00	66.056	211.326	-76.243	
item	34137010	m34_13_00_00	106.95	209.825	-29.038	
item	34137020	m34_13_00_00	100.225	191.315	-36.599	
item	34137900	m34_13_00_00	77.002	33.902	-141.099	
item	34147800	m34_14_00_00	549.792	-373.316	-357.185	
item	34147810	m34_14_00_00	418.189	-65.555	-213.798	
item	34147000	m34_14_00_00	242.976	26.117	-202.069	
item	34147010	m34_14_00_00	428.734	-66.485	-209.469	
item	34147020	m34_14_00_00	200.673	25.258	-194.465	
item	400089	m35_00_00_00	137.57	-408.53	-77.84	
item	400381	m35_00_00_00	-201.93	-88.51	-118.15	
item	35007993	m35_00_00_00	-185.323	-88.587	-136.939	
item	35007040	m35_00_00_00	-111.528	-98.901	-161.143	
item	35007050	m35_00_00_00	-106.781	-98.878	-154.336	
item	35007220	m35_00_00_00	-45.258	-97.732	-117.964	
item	35007340	m35_00_00_00	-104.761	-113.423	-207.8	
item	35007720	m35_00_00_00	118.205	-368.486	-88.045	
item	35007940	m35_00_00_00	-170.731	-134.563	-398.564	
item	35007310	m35_00_00_00	-101.524	-138.364	-256.396	
item	68410	m35_00_00_00	117.122	-323.573	-70.686	
item	35007900	m35_00_00_00	-87.11	-140.732	-339.308	
item	35007110	m35_00_00_00	-209.055	-137.993	-311.965	
item	35007910	m35_00_00_00	-133.692	-128.524	-244.868	
item	35007950	m35_00_00_00	-162.852	-113.732	-274.427	
item	35007930	m35_00_00_00	-131.526	-143.652	-299.533	
item	35007000	m35_00_00_00	-167.045	-88.182	-179.954	
item	35007030	m35_00_00_00	-155.68	-84.424	-202.077	
item	35007080	m35_00_00_00	-89.49	-103.45	-144.226	
item	35007090	m35_00_00_00	-135.822	-103.81	-105.957	
item	35007120	m35_00_00_00	-169.757	-88.52	-141.843	
item	35007130	m35_00_00_00	-184.128	-88.481	-138.08	
item	35007150	m35_00_00_00	-124.075	-103.162	-75.802	
item	35007160	m35_00_00_00	-134.494	-108.451	-44.795	
item	35007170	m35_00_00_00	-104.584	-98.134	-55.083	
item	35007180	m35_00_00_00	-100.502	-108.303	-36.024	
item	35007190	m35_00_00_00	-109.952	-107.891	-21.957	
item	35007200	m35_00_00_00	-85.129	-97.74	-64.3	
item	35007210	m35_00_00_00	-62.222	-103.477	-105.56	
item	35007240	m35_00_00_00	-57.919	-110.185	-165.787	
item	35007250	m35_00_00_00	-58.616	-118.686	-165.29	
item	35007260	m35_00_00_00	-19.077	-123.312	-178.219	
item	35007270	m35_00_00_00	-34.935	-134.013	-149.804	
item	35007280	m35_00_00_00	-37.256	-123.557	-197.757	
item	35007300	m35_00_00_00	-95.943	-113.338	-218.213	
item	35007320	m35_00_00_00	-98.707	-113.382	-203.805	
item	35007330	m35_00_00_00	-110.986	-113.004	-209.44	
item	35007350	m35_00_00_00	-117.342	-98.434	-193.251	
item	35007370	m35_00_00_00	-102.59	-108.582	-170.758	
item	35007380	m35_00_00_00	-110.229	-109.456	-185.735	
item	35007390	m35_00_00_00	-126.442	-104.474	-225.624	
item	35007400	m35_00_00_00	-133.168	-109.517	-199.489	
item	35007410	m35_00_00_00	-151.845	-103.249	-222.373	
item	35007420	m35_00_00_00	-178.308	-98.494	-219.484	
item	35007430	m35_00_00_00	-109.336	-98.539	-229.142	
item	35007450	m35_00_00_00	-125.399	-138.601	-203.763	
item	35007460	m35_00_00_00	-105.926	-138.584	-190.192	
item	35007470	m35_00_00_00	-124.826	-138.463	-218.67	
item	35007480	m35_00_00_00	-109.866	-138.531	-240.361	
item	35007510	m35_00_00_00	-183.846	-103.555	-252.465	
item	35007530	m35_00_00_00	-125.59	-108.15	-198.887	
item	35007540	m35_00_00_00	-98.965	-118.28	-174.105	
item	35007550	m35_00_00_00	-132.895	-113.181	-202.654	
item	35007560	m35_00_00_00	-122.212	-98.204	-231.287	
item	35007570	m35_00_00_00	-126.97	-97.93	-214.851	
item	35007590	m35_00_00_00	-59.606	-108.093	-230.769	
item	35007600	m35_00_00_00	-64.529	-118.225	-208.18	
item	66490	m35_00_00_00	-72.175	-138.555	-160.796	
item	35007630	m35_00_00_00	23.161	-293.544	-114.994	
item	35007650	m35_00_00_00	129.492	-308.575	-90.833	
item	35007660	m35_00_00_00	115.843	-318.4	-82.297	
item	35007670	m35_00_00_00	123.386	-328.594	-87.69	
item	35007680	m35_00_00_00	125.554	-367.5	-74.122	
item	35007710	m35_00_00_00	136.065	-308.538	-83.765	
item	35007730	m35_00_00_00	-69.824	-118.532	-170.097	
item	35007740	m35_00_00_00	-3.678	-133.439	-165.88	
item	35007060	m35_00_00_00	109.456	-313.417	-63.331	
item	69740	m35_00_00_00	136.693	-368.556	-75.569	
item	35007780	m35_00_00_00	140.678	-408.773	-101.396	
item	35007700	m35_00_00_00	80.197	-297.728	-77.362	
item	39207990	m39_20_00_00	-4.417	288.034	-1235.41	
item	39207980	m39_20_00_00	-0.532205	315.642	-1328.5325	
item	39207970	m39_20_00_00	4.314	315.638	-1328.391	
item	39207000	m39_20_00_00	20.93	313.134	-1320.515	
item	39207010	m39_20_00_00	172.032	143.838	-1353.139	
item	39207020	m39_20_00_00	156.503	234.97	-1327.585	
item	39207030	m39_20_00_00	85.347	280.521	-1269.648	
item	39207040	m39_20_00_00	49.449	320.681	-1223.315	
item	39207050	m39_20_00_00	124.122	108.752	-1342.139	
item	39207060	m39_20_00_00	82.955	272.025	-1260.759	
item	39207070	m39_20_00_00	13.594	302.587	-1236.151	
item	39207080	m39_20_00_00	20.93	313.134	-1320.515	
item	39207090	m39_20_00_00	84.598	239.219	-1329.01	
item	39207100	m39_20_00_00	149.639	232.319	-1363.328	
item	39207110	m39_20_00_00	35.339	284.526	-1214.126	
item	39207120	m39_20_00_00	1.63	312.804	-1341.992	
item	39207130	m39_20_00_00	-1.166	312.981	-1318.315	
item	39207140	m39_20_00_00	41.156	320.459	-1228.844	
item	39207150	m39_20_00_00	174.598	116.574	-1322.563	
item	39207160	m39_20_00_00	130.185	232.151	-1356.098	
item	40007800	m40_00_00_00	-117.197	228.938	20.103	
item	40007810	m40_00_00_00	-105.067	239.95	35.725	
item	40007820	m40_00_00_00	-304.027	154.248	-56.978	
item	40007000	m40_00_00_00	-87.569	219.015	5.248	
item	68740	m40_00_00_00	-148.332	213.867	59.606	
item	40007020	m40_00_00_00	-230.399	224.015	64.848	
item	40007040	m40_00_00_00	-217.069	198.914	59.095	
item	40007050	m40_00_00_00	-328.912	154.015	65.302	
item	40007060	m40_00_00_00	-292.633	149.005	-26.158	
item	40007070	m40_00_00_00	-331.002	148.894	-30.778	
item	40007080	m40_00_00_00	-260.55	134.245	-11.976	
item	40007090	m40_00_00_00	-332.439	133.945	1.478	
item	40007100	m40_00_00_00	-284.224	163.824	-26.325	
item	40007110	m40_00_00_00	-289.458	163.949	-29.99	
item	40007120	m40_00_00_00	-267.425	153.925	64.261	
item	40007900	m40_00_00_00	-303.992	174.015	-56.146	
item	40017050	m40_01_00_00	12.071	228.1	62.656	
item	40017000	m40_01_00_00	-8.585	249.817	62.444	
item	40017010	m40_01_00_00	53.141	240.019	94.597	
item	40017020	m40_01_00_00	100.589	235.015	84.72	
item	40017030	m40_01_00_00	135.666	229.944	33.44	
item	40017040	m40_01_00_00	86.422	224.934	30.119	
item	40017060	m40_01_00_00	53.949	250.075	51.556	
item	40017070	m40_01_00_00	79.195	249.948	59.751	
item	40017080	m40_01_00_00	124.343	234.819	67.655	
item	40017090	m40_01_00_00	101.578	240.032	12.071	
item	40017100	m40_01_00_00	18.745	185.004	-74.12	
item	40017110	m40_01_00_00	70.902	185.095	-66.866	
item	40017120	m40_01_00_00	80.677	170.015	-78.694	
item	40017130	m40_01_00_00	71.129	179.985	-69.938	
item	40017140	m40_01_00_00	83.929	215.3	20.566	
item	40017150	m40_01_00_00	90.425	185.025	-100.729	
item	68780	m40_01_00_00	79.214	185.02	-42.228	
item	40027900	m40_02_00_00	169.11	-335.039	207.95	
item	40027130	m40_02_00_00	33.6	-189.985	274.39	
item	40027000	m40_02_00_00	-34.55	-34.983	177.87	
item	40027010	m40_02_00_00	22.84	-70.225	127.83	
item	40027100	m40_02_00_00	0	-180.08	221.22	
item	40027110	m40_02_00_00	10.01	-188.481	263.27	
item	40027120	m40_02_00_00	10.88	-174.99	223.62	
item	40027140	m40_02_00_00	36.778	-214.976	243.976	
item	40027200	m40_02_00_00	126.49	-339.975	217.98	
item	40027210	m40_02_00_00	214.05	-344.929	213.32	
item	40027020	m40_02_00_00	7.83	-59.41	142	
item	40027220	m40_02_00_00	163.3	-344.946	178.7	
item	41007250	m41_00_00_00	-247.733	136.206	-83.282	
item	41007000	m41_00_00_00	-196.469	235.091	-72.027	
item	41007010	m41_00_00_00	-239.661	216.121	-48.446	
item	41007020	m41_00_00_00	-196.239	206.424	7.713	
item	41007100	m41_00_00_00	-155.369	202.106	0.5	
item	41007110	m41_00_00_00	-170.039	201.774	-10.047	
item	41007120	m41_00_00_00	-96.934	200.524	-60.73	
item	41007130	m41_00_00_00	-113.251	172.843	-26.961	
item	41007200	m41_00_00_00	-253.181	110.736	-70.643	
item	41007210	m41_00_00_00	-287.274	114.414	-88.061	
item	66910	m41_00_00_00	-280.028	114.002	-89.122	
item	66920	m41_00_00_00	-276.747	113.593	-35.568	
item	68660	m41_00_00_00	-294.41	110.64	-79.4	
item	41007260	m41_00_00_00	-246.38	103.3	-118.02	
item	41007270	m41_00_00_00	-266.651	110.811	-29.249	
item	66900	m41_00_00_00	-130.277	149.992	-39.052	
item	66930	m41_01_00_00	-58.067	261.184	46.217	
item	41017010	m41_01_00_00	-114.613	280.971	54.208	
item	41017030	m41_01_00_00	-47.78	283	34.32	
item	41017020	m41_01_00_00	-64.009	282.993	60.049	
item	41017100	m41_01_00_00	-128.911	270.373	25.489	
item	41017110	m41_01_00_00	-80.824	275.795	60.319	
item	41017120	m41_01_00_00	-135.134	267.071	15.354	
item	41017130	m41_01_00_00	-171.46	269.5	70.5	
item	41017200	m41_01_00_00	-109.677	251.775	-21.89	
item	41017210	m41_01_00_00	-108.438	249.459	-64.366	
item	41017220	m41_01_00_00	-96.514	254.987	-37.508	
item	41017230	m41_01_00_00	-61.978	241.735	-69.431	
item	41017240	m41_01_00_00	-69.656	241.809	-48.806	
item	41017300	m41_01_00_00	-110.872	252.132	-12.921	
item	41017310	m41_01_00_00	-62.8	236.06	-34.78	
item	41017040	m41_01_00_00	-66.246	260.982	64.003	
item	41017250	m41_01_00_00	-63.801	236.061	-34.453	
item	41017260	m41_01_00_00	-109.097	236.233	-10.81	
item	41027010	m41_02_00_00	200.391	56.283	-8.336	
item	41027100	m41_02_00_00	163.454	41.029	-30.374	
item	41027110	m41_02_00_00	235.02	43.88	4.19	
item	41027120	m41_02_00_00	213.978	46.197	-11.064	
item	41027130	m41_02_00_00	203.364	45.986	-17.499	
item	41027200	m41_02_00_00	128.628	35.608	-39.991	
item	41027210	m41_02_00_00	98.75	23.733	48.212	
item	41027300	m41_02_00_00	106.92	20.89	47.69	
item	66940	m41_02_00_00	122.81	26.71	69.49	
item	41027000	m41_02_00_00	163.972	61.311	-70.175	
item	41027320	m41_02_00_00	121.851	20.019	43.617	
item	41027050	m41_02_00_00	153.71	63.05	-65	
item	41027060	m41_02_00_00	149.102	46.724	16.516	
item	41027070	m41_02_00_00	70.932	32.005	15.807	
item	41027150	m41_02_00_00	178.289	35.91	-15.42	
item	41027160	m41_02_00_00	184.666	47.215	27.635	
item	42007100	m42_00_00_00	-64.221	256.025	43.504	
item	42007110	m42_00_00_00	-117.736	251.015	-16.674	
item	68700	m42_00_00_00	-90.82	240.631	-28.773	
item	42007130	m42_00_00_00	-95.665	245.321	-67.484	
item	42007140	m42_00_00_00	-119.159	248.485	-72.061	
item	42007150	m42_00_00_00	-165.188	231.015	-27.654	
item	42007160	m42_00_00_00	-100.815	234.855	-78.336	
item	42007170	m42_00_00_00	-103.151	233.421	-47.899	
item	42007180	m42_00_00_00	-147.743	236.015	-50.392	
item	42027010	m42_02_00_00	173.016	339.07	-67.069	
item	42027020	m42_02_00_00	219.149	333.984	-157.524	
item	42027030	m42_02_00_00	141.469	349.01	-106.564	
item	42027040	m42_02_00_00	171.859	344.044	-107.195	
item	42027050	m42_02_00_00	106.847	339.197	-120.185	
item	42027060	m42_02_00_00	170.483	333.88	-26.024	
item	42027070	m42_02_00_00	113.252	339.112	-87.568	
item	42027080	m42_02_00_00	160.899	339.001	-89.409	
item	42037100	m42_03_00_00	95.852	324.468	-70.781	
item	42037110	m42_03_00_00	94.043	337.515	-107.806	
item	42037120	m42_03_00_00	73.329	347.43	-173.563	
item	42037130	m42_03_00_00	106.041	350.02	-187.86	
item	42037140	m42_03_00_00	69.227	332.447	-120.376	
item	42037150	m42_03_00_00	24.417	340.027	-92.524	
item	42037160	m42_03_00_00	77.72	319.446	-130.97	
item	42037170	m42_03_00_00	120.126	337.545	-112.307	
item	42037180	m42_03_00_00	111.074	332.535	-171.088	
item	43007040	m43_00_00_00	108.889	119.656	142.887	
item	43007000	m43_00_00_00	-8.53	158.303	152.802	
item	43007010	m43_00_00_00	-31.05	157.03	146.46	
item	43007020	m43_00_00_00	29.754	131.202	179.57	
item	43007030	m43_00_00_00	91.894	117.783	183.6	
item	43007050	m43_00_00_00	12.724	143.199	126.069	
item	43017000	m43_01_00_00	-55.636	329.946	12.147	
item	43017010	m43_01_00_00	23.804	320.34	93.176	
item	43017020	m43_01_00_00	73.655	324.969	126.966	
item	43017030	m43_01_00_00	48.609	323.712	105.857	
item	43017040	m43_01_00_00	31.01	96.488	60.706	
item	1033477200	m60_08_11_02	-126.467	272.36432	357.475	
item	1035537020	m60_08_13_02	464.92902	812.619	-49.482002	
item	1038517030	m60_09_12_02	225.12006	732.0855	366.11154	
item	1038517090	m60_09_12_02	268.0277	732.8156	384.76898	
item	1042377070	m60_10_09_02	171.22357	105.829544	-24.406883	
item	1042377060	m60_10_09_02	250.14276	99.49827	-25.925247	
item	1040407000	m60_10_10_02	-413.63226	255.6206	-462.83984	
item	1042507000	m60_10_12_02	84.29764	867.8546	179.70389	
item	1040547000	m60_10_13_02	-343.116	817.41	192.97299	
item	1040547050	m60_10_13_02	-308.95898	843.808	150.439	
item	1044337210	m60_11_08_02	-296.53412	18.470346	-40.451912	
item	1044367200	m60_11_09_02	-410.527	84.915	-365.545	
item	1044367200	m60_11_09_12	-410.527	84.915	-365.545	
item	1047407920	m60_11_10_02	417.67642	169.10645	-345.74524	
item	1045527000	m60_11_13_02	-184.50299	966.731	-412.722	
item	1047567320	m60_11_14_02	363.606	1280.154	-344.552	
item	1048557900	m60_12_13_02	-257.72	1285.94	354.62	
item	1049547900	m60_12_13_02	-206.305	1316.642	168.24	
item	1033407100	m60_33_40_00	-4.494	279.601	27.547	
item	1033417000	m60_33_41_00	36.597	305.463	-16.825	
item	1033417010	m60_33_41_00	17.456	308.684	-30.437	
item	1033417020	m60_33_41_00	-3.933	305.463	-20.669	
item	1033447000	m60_33_44_00	16.844	256.916	26.281	
item	1033447010	m60_33_44_00	17.895	256.916	30.834	
item	1033447020	m60_33_44_00	18.967	256.916	28.59	
item	1033447030	m60_33_44_00	19.342	256.946	26.304	
item	1033447040	m60_33_44_00	15.178	256.916	29.722	
item	1033457990	m60_33_45_00	-24.377	248.738	67.953	
item	1033467000	m60_33_46_00	86.843	238.46	-61.708	
item	1033467030	m60_33_46_00	-59.251	269.856	67.948	
item	1033467040	m60_33_46_00	-63.089	269.648	70.227	
item	1033477000	m60_33_47_00	135.162	266.378	-44.362	
item	1033477030	m60_33_47_00	-42.787	277.058	-67.848	
item	1033477010	m60_33_47_00	25.836	299.032	-91.782	
item	1033477020	m60_33_47_00	66.545	379.246	-76.278	
item	1033477900	m60_33_47_00	21.901	298.849	-96.562	
item	1033477910	m60_33_47_00	-17.125	277.138	-64.141	
item	1034417000	m60_34_41_00	-113.589	359.027	115.446	
item	400421	m60_34_42_00	118.823	263.99	-87.533	
item	1034427000	m60_34_42_00	-5.268	399.125	-47.243	
item	1034427010	m60_34_42_00	-12.885	403.401	-7.259	
item	1034427020	m60_34_42_00	44.18	267.814	3.083	
item	1034427030	m60_34_42_00	38.769	237.905	-54.78	
item	1034427040	m60_34_42_00	-11.606	399.027	-42.771	
item	1034427050	m60_34_42_00	73.923	260.912	28.815	
item	1034427060	m60_34_42_00	88.643	268.557	-73.973	
item	1034427100	m60_34_42_00	51.519	391.641	13.128	
item	1034437300	m60_34_43_00	-80.592	269.723	-73.482	
item	1034437000	m60_34_43_00	-84.762	267.647	-63.88	
item	60410	m60_34_43_00	-86.205	291.19	-73.168	
item	1034447000	m60_34_44_00	48.664	237.582	73.604	
item	1034447010	m60_34_44_00	-31.471	239.827	-111.095	
item	1034447900	m60_34_44_00	39.693	238.791	41.657	
item	1034457100	m60_34_45_00	-55.684	238.433	64.296	
item	1034457010	m60_34_45_00	-56.226	237.924	57.812	
item	1034457020	m60_34_45_00	-50.029	237.839	57.848	
item	1034467100	m60_34_46_00	0.749	239.829	9.262	
item	1034477000	m60_34_47_00	-117.038	242.777	-2.115	
item	1034477500	m60_34_47_00	-5.450634	237.32735	-85.67956	
item	1034477110	m60_34_47_00	-12.543734	237.40134	-82.23411	
item	1034477120	m60_34_47_00	-15.376146	237.4167	-86.64585	
item	1034477130	m60_34_47_00	-21.607298	237.62325	-95.389305	
item	1034477140	m60_34_47_00	-28.351175	237.60153	-90.514366	
item	1034477150	m60_34_47_00	-25.472685	237.50827	-86.373985	
item	1034477160	m60_34_47_00	-22.280197	237.47067	-81.894646	
item	1034477170	m60_34_47_00	-23.16615	237.26732	-68.05223	
item	1034477180	m60_34_47_00	-26.195295	237.48947	-72.599556	
item	1034477190	m60_34_47_00	-29.224157	237.53221	-77.17813	
item	1034477200	m60_34_47_00	-32.43953	237.62888	-81.75197	
item	1034477210	m60_34_47_00	-38.27577	237.37814	-77.92937	
item	1034477220	m60_34_47_00	-35.279358	237.34079	-73.49395	
item	62022	m60_34_48_00	-19.969173	258.49405	48.056946	
item	1034487000	m60_34_48_00	15.15	270.929	151.088	
item	1034487010	m60_34_48_00	56.269	265.629	99.501	
item	1034487100	m60_34_48_00	39.426	252.212	63.071	
item	1034497010	m60_34_49_00	31.72673	265.62457	-106.759445	
item	400106	m60_34_50_00	-3.653	444.161	41.808	
item	400381	m60_34_50_00	-0.63	444.161	44.55	
item	400158	m60_34_50_00	-32.193	467.556	31.88	
item	1034507090	m60_34_50_00	73.529	425.897	-102.473	
item	60430	m60_34_50_00	67.748	438.89	-90.459	
item	1034507010	m60_34_50_00	-36.365845	328.3205	-67.98197	
